time,scenario,policy,mode,G,H,D,Q,Q_norm,avg_effort,effort_gini,free_riding_ratio,welfare,policy_cost,stability_score
11,small_volunteer,baseline,nash,1.1504389770265473,0.0,0.3214241746485568,1.2538168946495682,0.2279972583765045,0.0342528882520225,0.41681338640426135,0.37142857142857144,59.1430340258661,0.0,-0.008378229594092623
12,small_volunteer,baseline,nash,1.1524300069676916,0.0,0.3195708461730252,1.2458968921924312,0.2270095921089138,0.03403620154320279,0.4168290952851188,0.37142857142857144,59.19359556610771,0.0,-0.008416784826215995
13,small_volunteer,baseline,nash,1.1538264722246745,0.0,0.32388093788571254,1.2403369396524682,0.22631415358055873,0.0338840839559823,0.41684907427176565,0.37142857142857144,59.229015236304605,0.0,-0.008370342639373973
14,small_volunteer,baseline,nash,1.1548069841736337,0.0,0.3329940527305657,1.2364305872341244,0.22582451420437566,0.03377720781928036,0.4168713149624794,0.37142857142857144,59.253863553640834,0.0,-0.008258634028049494
15,small_volunteer,baseline,nash,1.1554959673931877,0.0,0.3353959532351391,1.2336844458861078,0.22547978856201098,0.03370207444282347,0.416887082506076,0.37142857142857144,59.271313448424,0.0,-0.008232383599434456
16,small_volunteer,baseline,nash,1.155980362481607,0.0,0.3395250167604915,1.2317531362974026,0.22523709556344487,0.03364923449194232,0.41689822199038473,0.37142857142857144,59.28357657711828,0.0,-0.008182413043614778
17,small_volunteer,baseline,nash,1.156321050558338,0.0,0.35221308963880815,1.2303944904469872,0.22506623898986916,0.033612062389918276,0.4169060835473628,0.37142857142857144,59.292199015854855,0.0,-0.008021806240070761
18,small_volunteer,baseline,nash,1.1565607302861405,0.0,0.36556897662341586,1.2294385098608143,0.22494595721450014,0.033585907061961476,0.4169150032632618,0.37142857142857144,59.29826378404,0.0,-0.007853668001133851
19,small_volunteer,baseline,nash,1.1567293810302732,0.0,0.37481735860618237,1.2287657590535466,0.22486128057494473,0.03356750080434575,0.41692176573073825,0.37142857142857144,59.30253063677916,0.0,-0.00773830475493642
20,small_volunteer,baseline,nash,1.1568480681024798,0.0,0.3870648324677706,1.2282922772212286,0.2248016698533492,0.03355454648171731,0.416926530472429,0.37142857142857144,59.30553310294696,0.0,-0.007586104750458178
21,small_volunteer,baseline,nash,1.156931601388699,0.0,0.3841269547244027,1.2279590170870471,0.22475970525804093,0.03354542858141287,0.4169298867737181,0.37142857142857144,59.30764611914042,0.0,-0.007623258576722414
22,small_volunteer,baseline,nash,1.1569903969566782,0.0,0.3889480396964455,1.2277244402039225,0.22473016323524836,0.033539010625258776,0.41693225053296534,0.37142857142857144,59.30913330660434,0.0,-0.007563695074847665
23,small_volunteer,baseline,nash,1.1570317826223921,0.0,0.40476980503307924,1.2275593191655485,0.22470936644131906,0.03353449296063124,0.4169339150556792,0.37142857142857144,59.310180086790055,0.0,-0.007368763862895644
24,small_volunteer,baseline,nash,1.1570609145765205,0.0,0.4152555229744876,1.227443085904785,0.22469472607896676,0.03353131285147146,0.416935087080784,0.37142857142857144,59.310916911531315,0.0,-0.0072409216708329005
25,small_volunteer,baseline,nash,1.1570814214461032,0.0,0.42055181309469103,1.2273612646672547,0.22468441968461617,0.033529074245432604,0.4169359122754974,0.37142857142857144,59.311435575685145,0.0,-0.007176788774527099
26,small_volunteer,baseline,nash,1.157095857091932,0.0,0.42774597391880703,1.2273036667174044,0.22467716428514065,0.033527498381676166,0.4169364932492128,0.37142857142857144,59.31180068057504,0.0,-0.007090008684770943
27,small_volunteer,baseline,nash,1.157106019065562,0.0,0.4296396394033468,1.2272631203660036,0.22467205669955986,0.033526389044845256,0.41693690226758817,0.37142857142857144,59.3120576939178,0.0,-0.007067291017715416
28,small_volunteer,baseline,nash,1.1571131726453643,0.0,0.43323040623802966,1.2272345773940487,0.22466846111258126,0.03352560811710477,0.4169371902191925,0.37142857142857144,59.31223861881751,0.0,-0.007024223381741246
29,small_volunteer,baseline,nash,1.1571182084777374,0.0,0.44180498659855183,1.2272144842234474,0.224665929927969,0.033525058373562726,0.4169373929358282,0.37142857142857144,59.312365982111984,0.0,-0.0069217857005747785
0,small_volunteer,baseline,social,0.9664046308382137,0.0,0.29810617343180684,14.069311784108546,0.761087816478524,0.38400659910181706,0.3776032343010136,0.0,52.18969454108493,0.0,-0.007671526097628112
1,small_volunteer,baseline,social,1.14015782272026,0.0,0.29293653837135175,9.761400867485985,0.6666218201999664,0.2639186231685775,0.42450107236819323,0.02857142857142857,57.98273751545031,0.0,-0.00914985420577974
2,small_volunteer,baseline,social,1.1840382534362406,0.0,0.29572206299422044,6.13197148735013,0.5512019844300078,0.1653006258091767,0.43721968145509216,0.11428571428571428,59.63961360991747,0.0,-0.009427716777614226
3,small_volunteer,baseline,social,1.1963901411488918,0.0,0.2835058587576739,4.674035899690407,0.48703953985086723,0.12599801805963148,0.4372392186309568,0.2,60.094742903196774,0.0,-0.009639345917735964
4,small_volunteer,baseline,social,1.2003353201758786,0.0,0.27836742155276395,4.17503641714537,0.46121198035654665,0.11254681061474914,0.4372208695561308,0.2857142857142857,60.23366299570511,0.0,-0.009717199224707374
5,small_volunteer,baseline,social,1.2016613276120227,0.0,0.2856209385383754,4.003383605927154,0.45174784209775964,0.10791921670937636,0.43721662933689687,0.2857142857142857,60.27952712072333,0.0,-0.00963166291865547
6,small_volunteer,baseline,social,1.2021151938635786,0.0,0.2903682511142198,3.9441083215313686,0.44840408640886686,0.10632172236437118,0.43721829744733554,0.2857142857142857,60.295128481980704,0.0,-0.009574500804642838
7,small_volunteer,baseline,social,1.2022714751994676,0.0,0.30827786786998296,3.9236062311165885,0.44723821262073915,0.105768008058172,0.43723633913539905,0.2857142857142857,60.30049106345095,0.0,-0.009356884087939443
8,small_volunteer,baseline,social,1.202326017222874,0.0,0.3131665824852592,3.916721501544158,0.44684561583368193,0.10558359510473764,0.437186226042251,0.2857142857142857,60.30234027381848,0.0,-0.009298059555382876
9,small_volunteer,baseline,social,1.2023454887721643,0.0,0.31023531726221965,3.9144532690055343,0.4467161510904771,0.10552088015365486,0.4373007226944954,0.2857142857142857,60.30298598202628,0.0,-0.009333426120433419
10,small_volunteer,baseline,social,1.2023513500198648,0.0,0.32320274872032223,3.9132881209432178,0.44664962427324845,0.10549020461580774,0.43724373443796183,0.2857142857142857,60.30321654564796,0.0,-0.009177830099026396
11,small_volunteer,baseline,social,1.2023531335324844,0.0,0.325063184152039,3.9129435124746794,0.44662994503446546,0.10548029761994772,0.4372931710159724,0.2857142857142857,60.303285951047165,0.0,-0.009155641450437457
12,small_volunteer,baseline,social,1.2023544926100158,0.0,0.323392906429617,3.9131041411141023,0.44663911807815027,0.10548565714229624,0.43721856129998704,0.2857142857142857,60.303307071100036,0.0,-0.009175577955128134
13,small_volunteer,baseline,social,1.2023545937494058,0.0,0.3278826854348668,3.9129226212206394,0.44662875197246327,0.10548028786853306,0.4372538534755981,0.2857142857142857,60.30332316712399,0.0,-0.00912209448798218
14,small_volunteer,baseline,social,1.2023545026570774,0.0,0.3371760380944127,3.9128770396787216,0.4466261488748485,0.1054792119038181,0.4372419926188198,0.2857142857142857,60.30332436549148,0.0,-0.009012029524042564
15,small_volunteer,baseline,social,1.202354358398653,0.0,0.3397615566989163,3.9128444949859347,0.4466242902785351,0.10547837955375591,0.43724164860829884,0.2857142857142857,60.30332328715234,0.0,-0.008981555154136123
16,small_volunteer,baseline,social,1.20235435883256,0.0,0.3440758035746842,3.912867394850781,0.44662559806922275,0.10547911851491593,0.4372324382417663,0.2857142857142857,60.303321579102445,0.0,-0.008930854833135493
17,small_volunteer,baseline,social,1.2023541758843812,0.0,0.3569518139222614,3.9128078284086762,0.44662219627058747,0.10547741321234975,0.43723825337910904,0.2857142857142857,60.30332158438376,0.0,-0.008780589471678812
18,small_volunteer,baseline,social,1.2023541945680758,0.0,0.37050194455782204,3.912842767083392,0.44662419159932754,0.10547859068316885,0.43722301217234083,0.2857142857142857,60.30331941803042,0.0,-0.008624159478624938
19,small_volunteer,baseline,social,1.2023541545778789,0.0,0.3799514331688157,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.303319639392406,0.0,-0.008516081965750821
20,small_volunteer,baseline,social,1.202354135178579,0.0,0.39240563479256174,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.3033191658375,0.0,-0.008374897470724951
21,small_volunteer,baseline,social,1.2023541257679513,0.0,0.3896814029304087,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.30331893611534,0.0,-0.008405658719130127
22,small_volunteer,baseline,social,1.2023541212028428,0.0,0.3947177171327359,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.3033188246768,0.0,-0.008348842918341592
23,small_volunteer,baseline,social,1.2023541189883022,0.0,0.4107592117956141,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.30331877061782,0.0,-0.00816940410337752
24,small_volunteer,baseline,social,1.2023541179140256,0.0,0.42147325937323826,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.30331874439373,0.0,-0.008050838672473137
25,small_volunteer,baseline,social,1.2023541173928924,0.0,0.4270046938294547,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.303318731672384,0.0,-0.007990022671658492
26,small_volunteer,baseline,social,1.20235411714009,0.0,0.4344390514731865,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.30331872550125,0.0,-0.007908706715616498
27,small_volunteer,baseline,social,1.2023541170174552,0.0,0.43657874117095197,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.303318722507626,0.0,-0.007885392268343505
28,small_volunteer,baseline,social,1.2023541169579648,0.0,0.4404195334852366,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.3033187210554,0.0,-0.00784364180042485
29,small_volunteer,baseline,social,1.2023541169291059,0.0,0.4492488193901569,3.912826814026211,0.44662328053065536,0.10547810222443921,0.43722819162991255,0.2857142857142857,60.30331872035093,0.0,-0.007748147005137707
0,rapid_growth,baseline,nash,0.7280068408371824,0.2116043108782595,0.4269735645757424,3.3440034860480603,0.4116213078744003,0.09996980889959002,0.594601256795628,0.17142857142857143,65.3549739942019,0.0,-0.02034618080654438
1,rapid_growth,baseline,nash,0.8290369520545493,0.17869851207502935,0.42775924291295064,2.928518535279167,0.38344726397887796,0.08748200873452408,0.5890322900176375,0.17142857142857143,70.83814935373506,0.0,-0.02219067635259986
2,rapid_growth,baseline,nash,0.9026706715974039,0.16541599706179805,0.43947781620522897,2.6141021632212933,0.3600696127682304,0.07802722943760898,0.5832900487003159,0.2,74.4238892568427,0.0,-0.02328219264838194
3,rapid_growth,baseline,nash,0.9534249861428082,0.16704066349615626,0.4318979225392295,2.3868321497655107,0.3418682036501835,0.07118978977584363,0.5779699295967695,0.22857142857142856,76.6469575848916,0.0,-0.024174694321187795
4,rapid_growth,baseline,nash,0.9857767685595166,0.16998338836326246,0.43401383508691516,2.2291117921966843,0.32850395713465436,0.06644282062727816,0.5734702602229194,0.22857142857142856,77.99432166675142,0.0,-0.024613941139675966
5,rapid_growth,baseline,nash,1.005968752477562,0.1756886378667133,0.4529993454008401,2.127493042993958,0.3195430519815761,0.06338339107469532,0.5701393563716244,0.22857142857142856,78.7721711050936,0.0,-0.024636877189408324
6,rapid_growth,baseline,nash,1.0176686413481382,0.18798200630463782,0.4692484810419978,2.0634612913628256,0.31374583551121393,0.061455158620119334,0.5679386819687802,0.22857142857142856,79.11202744188597,0.0,-0.024565172314292116
7,rapid_growth,baseline,nash,1.0223036140495605,0.20268449754753748,0.5035316115066251,2.02610295047393,0.31030730358086156,0.060329996284923415,0.5666042129219793,0.22857142857142856,79.13128585881141,0.0,-0.024175947669649034
8,rapid_growth,baseline,nash,1.0217830331411453,0.22423159841722712,0.5212418790485248,2.011246046361029,0.30892803398010693,0.05988249947959639,0.5660582343455445,0.22857142857142856,78.85927773436511,0.0,-0.023923828428888738
9,rapid_growth,baseline,nash,1.0162737894960079,0.24367824257084286,0.5289232282012851,2.0129163961871095,0.3090834432864614,0.05993281219865501,0.5661201330572303,0.22857142857142856,78.40747520012023,0.0,-0.023718387205017954
10,rapid_growth,baseline,nash,1.0080316337467647,0.2578046010565297,0.5579759958211425,2.0305674755628464,0.31072045348209587,0.060464465900760954,0.5667662846045349,0.22857142857142856,77.90370477850549,0.0,-0.02326011000627526
11,rapid_growth,baseline,nash,0.9992974890965058,0.27518718412278165,0.5728012940852735,2.0568888817055035,0.3131439487788056,0.061257219117784666,0.5677076335021876,0.22857142857142856,77.33881552031959,0.0,-0.022964695675661062
12,rapid_growth,baseline,nash,0.9894682479570085,0.2897309106880944,0.5832064944426101,2.084675746539359,0.3156798348277224,0.062094042952616176,0.5686717398335048,0.22857142857142856,76.7588624363774,0.0,-0.022699706479241355
13,rapid_growth,baseline,nash,0.9796168352216685,0.3009181419496915,0.6020318021852915,2.115825514490666,0.3184956096293288,0.06303206452374607,0.569736268068987,0.22857142857142856,76.21377261570066,0.0,-0.02236157907028402
14,rapid_growth,baseline,nash,0.9705619880410284,0.31261627625721766,0.6276365950347141,2.146926807030061,0.32127905704259224,0.06396854561496422,0.570802989360355,0.22857142857142856,75.69316959060997,0.0,-0.02198521305296941
15,rapid_growth,baseline,nash,0.9619035852927349,0.3266655828363517,0.6447946036933428,2.175417031356804,0.32380478717977446,0.0648263368978288,0.5717555850838225,0.22857142857142856,75.15935778393337,0.0,-0.02170040654441263
16,rapid_growth,baseline,nash,0.9529400540682298,0.3394022053892114,0.6645895927854744,2.202580783472961,0.32619190726701525,0.06564413082690332,0.5726360407792868,0.22857142857142856,74.62526753561758,0.0,-0.021391281408734475
17,rapid_growth,baseline,nash,0.9440970149896694,0.35199997070801436,0.6961789406413831,2.230627299376149,0.32863545214625967,0.06648844186887906,0.5735171398591303,0.22857142857142856,74.0951227573037,0.0,-0.020998494453992933
18,rapid_growth,baseline,nash,0.9353670328449227,0.36787599686404,0.7292465962097104,2.258229247303491,0.33101963976058973,0.06731931219422693,0.5743569184363422,0.22857142857142856,73.52883687013414,0.0,-0.020616165557533872
19,rapid_growth,baseline,nash,0.9259246103857445,0.3858153145065524,0.7574238454731096,2.2854189228053357,0.33334855043810446,0.06813771802007933,0.5751631720426988,0.22857142857142856,72.90444399786676,0.0,-0.020274216926632116
20,rapid_growth,baseline,nash,0.9155283502860295,0.4031341749988594,0.7900709227542657,2.3147682578532125,0.33584091246194053,0.06902107035092832,0.5760080962000571,0.22857142857142856,72.24164925043128,0.0,-0.019897492817083196
21,rapid_growth,baseline,nash,0.9046662227298745,0.4209927880919654,0.8029994388612421,2.347020084273304,0.33855443307820865,0.0699917127373023,0.5769051082166494,0.22857142857142856,71.54748426726681,0.0,-0.019658585762048153
22,rapid_growth,baseline,nash,0.8933738260139004,0.4333477899833633,0.8264557243520515,2.380658005905943,0.3413568569223937,0.07100399615272567,0.5778071962131222,0.22857142857142856,70.89361627570376,0.0,-0.01933822690114262
23,rapid_growth,baseline,nash,0.8831236205446936,0.4454367474509041,0.8649608278135213,2.41557624224982,0.3442366019107723,0.07205473062741906,0.5787144143994554,0.22857142857142856,70.28527102339619,0.0,-0.018957412859708533
24,rapid_growth,baseline,nash,0.8736078624539936,0.461346796275695,0.8969784876169751,2.447236121280979,0.34682229191162695,0.07300735017265751,0.5795081721069852,0.2,69.66208459665488,0.0,-0.018649888878081944
25,rapid_growth,baseline,nash,0.8636469113013834,0.47730119115081815,0.9225706205913383,2.4766054124199153,0.3491997627488999,0.07389099260435013,0.5802209417364463,0.2,69.01430598458991,0.0,-0.01837682402034435
26,rapid_growth,baseline,nash,0.8533852593755944,0.491284468140017,0.9510706777162788,2.507334072138841,0.35166587137366706,0.07481547934878105,0.5809434654764527,0.2,68.3713537071998,0.0,-0.01808613443532492
27,rapid_growth,baseline,nash,0.8433990577210613,0.5047644750064892,0.972927117357173,2.5389832931835494,0.3541833743644989,0.07576760393499718,0.5816638429298848,0.2,67.74281295764226,0.0,-0.01784170189094958
28,rapid_growth,baseline,nash,0.8337077334126174,0.5161282626221992,0.9973703312654356,2.5697845414547222,0.3566119014592365,0.07669416364400776,0.5823427219085311,0.2,67.14886041979011,0.0,-0.017588235583241518
29,rapid_growth,baseline,nash,0.8247107988741159,0.526960603750098,1.0288357893811517,2.599685640586835,0.3589494942376822,0.07759359483249983,0.582985451837168,0.2,66.5904333801588,0.0,-0.017320104380253998
0,rapid_growth,baseline,social,0.9402243401677838,0.07536958053875453,0.4269735645757424,17.148496828547586,0.8123116912258854,0.4955909614644497,0.3433643197175571,0.0,73.95379650947149,0.0,-0.026937247947987686
1,rapid_growth,baseline,social,1.132015917473877,0.0,0.42961868645685847,12.180483697029572,0.7226755192795122,0.357447779733271,0.3969572118738913,0.02857142857142857,84.2528324200781,0.0,-0.03027593035338727
2,rapid_growth,baseline,social,1.2157675897072742,0.0,0.4440051291636682,9.061394646766292,0.6470008406555449,0.26764750611636423,0.4230976005047129,0.05714285714285714,88.021692506399,0.0,-0.031306995834801565
3,rapid_growth,baseline,social,1.2427754169695118,0.0,0.43928202334035343,7.120786473603659,0.5869505073129818,0.2105613118359783,0.4314144869177585,0.08571428571428572,89.29997544400081,0.0,-0.031582769323255544
4,rapid_growth,baseline,social,1.2517524488026597,0.0,0.4441742599520332,6.3299899852594015,0.5582387137009395,0.1871775613703762,0.43142341295633324,0.08571428571428572,89.7227610200518,0.0,-0.03155888330128809
5,rapid_growth,baseline,social,1.2548293039470724,0.0,0.4659173572387973,6.0441234319181145,0.5470904869439588,0.17872473533442942,0.4314349662621275,0.08571428571428572,89.8661110824653,0.0,-0.031331913930393585
6,rapid_growth,baseline,social,1.256355284375948,0.0,0.4850425667386929,6.070505053361858,0.5481380948985979,0.17948565560442395,0.4292508850540979,0.08571428571428572,89.91533071623907,0.0,-0.031169485215935655
7,rapid_growth,baseline,social,1.2590513609869247,0.0,0.5223789491434134,6.661592737376943,0.57063831533279,0.19698464343879388,0.43142732151190577,0.08571428571428572,89.9290724664831,0.0,-0.030968060537843733
8,rapid_growth,baseline,social,1.2640181152483447,4.8550191644736174e-11,0.5434909719068642,7.961690491360368,0.6145634694376917,0.23383335337698236,0.37916813888792733,0.05714285714285714,89.89281156434502,0.0,-0.031067816208721455
9,rapid_growth,baseline,social,1.268028790845708,3.9159064879612515e-11,0.5549434312959708,8.792214578306197,0.6394011433930515,0.2583221477589541,0.4036444451898953,0.05714285714285714,89.88755722715297,0.0,-0.031144155343449054
10,rapid_growth,baseline,social,1.2696864556477339,0.003920975492952561,0.5881237983007762,8.860278999387784,0.6413423442633559,0.26175942445226585,0.42458195029045864,0.05714285714285714,89.88828639308892,0.0,-0.030892887559760496
11,rapid_growth,baseline,social,1.2692888756592868,0.019899297899850926,0.6075402159076647,8.826076944781835,0.640368580635546,0.26075727540029436,0.42483984863202173,0.05714285714285714,89.69444927659875,0.0,-0.030678964741806647
12,rapid_growth,baseline,social,1.2653336699859503,0.03710589384068458,0.6228782378644097,8.838895178879119,0.6407339239580899,0.26113273188550257,0.4247359831059023,0.05714285714285714,89.35573736065186,0.0,-0.030443891247201593
13,rapid_growth,baseline,social,1.2599273183016724,0.05253976384620318,0.6469206959630619,8.92773169278267,0.6432529236616557,0.26373417590430576,0.4240796935061304,0.05714285714285714,88.9731726529782,0.0,-0.030140137900138253
14,rapid_growth,baseline,social,1.2544848521590592,0.06984515805098102,0.6780694371663821,9.045886011207422,0.6465685393116182,0.26719381445782253,0.4232178871538501,0.05714285714285714,88.56101635678375,0.0,-0.029795234134796456
15,rapid_growth,baseline,social,1.2485959759138225,0.09072460747657096,0.7011365077802,9.164297027625443,0.6498524631825452,0.2706613543922561,0.4223781821895327,0.05714285714285714,88.09060249684784,0.0,-0.029500725706649078
16,rapid_growth,baseline,social,1.2417221863467842,0.11023448375488831,0.727146025375583,9.29181679783749,0.6533464902455274,0.2743952019317075,0.42149597248700243,0.05714285714285714,87.59902432945356,0.0,-0.029184296111147257
17,rapid_growth,baseline,social,1.2348776741404466,0.12961418024087248,0.7652730689053623,9.437492330739897,0.6572853923373766,0.27866070796500897,0.42051641384998617,0.05714285714285714,87.10486078406794,0.0,-0.02880986524897189
18,rapid_growth,baseline,social,1.228089144119559,0.1530411921571762,0.8052822663395619,9.58091306209371,0.6611099847401142,0.2828604250021815,0.4195827728670807,0.05714285714285714,86.56425338474646,0.0,-0.028435455925591713
19,rapid_growth,baseline,social,1.2203654685691605,0.17891799555590254,0.8408152476814202,9.723302246725957,0.6648561262286402,0.2870297430991478,0.418680966945564,0.05714285714285714,85.9607041543808,0.0,-0.028081966378879386
20,rapid_growth,baseline,social,1.211778396874357,0.2038474600679659,0.8812021198059287,9.883128575237432,0.6690022232622627,0.29170965432675805,0.41770154425432127,0.05714285714285714,85.33201688420148,0.0,-0.027709133794493246
21,rapid_growth,baseline,social,1.2031654980748507,0.22928297598962064,0.9022912395423272,10.057459459762455,0.6734557232880248,0.2968144061830868,0.416667632032667,0.05714285714285714,84.69099544060998,0.0,-0.02744058243771974
22,rapid_growth,baseline,social,1.1944383245827304,0.24800634855835005,0.9342202557225838,10.230332939576208,0.6778031901339939,0.3018764764095767,0.41567909765448063,0.05714285714285714,84.12211095606779,0.0,-0.027138530015890838
23,rapid_growth,baseline,social,1.1872884434686066,0.2665995603108441,0.9815977563139633,10.400239463773495,0.68201131798278,0.3068517349180751,0.4147335170823736,0.05714285714285714,83.60977138685817,0.0,-0.026810758489432818
24,rapid_growth,baseline,social,1.1806616551106521,0.29000912780395127,1.022995968300244,10.539266889564988,0.68540825879599,0.3109227338814489,0.4139877716451592,0.05714285714285714,83.0652265912796,0.0,-0.026522855914573595
25,rapid_growth,baseline,social,1.1730535875524741,0.31338798320318295,1.0584342085729628,10.670078727653074,0.6885672978865155,0.3147529873030527,0.4132990100660645,0.05714285714285714,82.48566394995497,0.0,-0.026251584715066167
26,rapid_growth,baseline,social,1.1651577298126914,0.33422576795034775,1.097207254125896,10.817487417234128,0.692084983481932,0.3190695314942894,0.412546442488531,0.05714285714285714,81.91950381018987,0.0,-0.025977958415380087
27,rapid_growth,baseline,social,1.1577823298053447,0.3544137083242222,1.1297954416703395,10.967273914692766,0.6956147490144492,0.32345553198792093,0.41180071431847676,0.05714285714285714,81.37743519291983,0.0,-0.02574390310268715
28,rapid_growth,baseline,social,1.1507042746995058,0.3721463313646816,1.1654041971276734,11.101663874768171,0.6987442901372423,0.3273215185492464,0.41062678451731216,0.05714285714285714,80.87683740989716,0.0,-0.025513229808818982
29,rapid_growth,baseline,social,1.144297714287731,0.3893721612132471,1.208499403745591,11.227624220095294,0.7016461375399641,0.3309249243142235,0.4093990131022218,0.05714285714285714,80.40742442927623,0.0,-0.025280180353862702
0,critical_infrastructure,baseline,nash,0.7374518866635845,0.31804588374316967,0.5834661734318068,3.0068541510669626,0.3929318848863955,0.0894680459148567,0.4539543035207567,0.2571428571428571,66.02722802028036,0.0,0.0004324882130544161
1,critical_infrastructure,baseline,nash,0.8189836813470612,0.3143381078617967,0.5822288838030591,2.6920925656943706,0.3697713627878112,0.08012498639540827,0.45198813821200123,0.2571428571428571,70.28160186338556,0.0,-0.0006429579396063367
2,critical_infrastructure,baseline,nash,0.8714534260649455,0.31781867125606156,0.5890725647493458,2.4847755658585147,0.3534116159107175,0.07397220154844666,0.4504005668723774,0.2857142857142857,72.78448414300347,0.0,-0.0011658754759953371
3,critical_infrastructure,baseline,nash,0.9032418822876708,0.32644589409378943,0.5811371832495765,2.354256359919474,0.3426050348788074,0.0700991197265564,0.44921625099688156,0.2857142857142857,74.1645795427099,0.0,-0.0015868264044713865
4,critical_infrastructure,baseline,nash,0.9204863381461691,0.3316443258485864,0.5804140098431119,2.275854270467171,0.3359095367253564,0.06777278688820321,0.44846662492770517,0.2857142857142857,74.89065195115977,0.0,-0.0017535272401669744
5,critical_infrastructure,baseline,nash,0.9296725706781497,0.3360423440729796,0.5921884777882377,2.233455396889118,0.3322216182126099,0.06651480372160846,0.4481068630693592,0.2857142857142857,75.25272109807094,0.0,-0.0016884125076161993
6,critical_infrastructure,baseline,nash,0.9340748076579036,0.3435194827783987,0.601540173124725,2.210894269402851,0.33023945566774515,0.06584543102351341,0.4479082084385284,0.2857142857142857,75.3590818299506,0.0,-0.0015982335458792907
7,critical_infrastructure,baseline,nash,0.9345730757805816,0.3516601712915774,0.6240861346866764,2.2000869770751095,0.32928501575525754,0.0655247914724386,0.4478119895373671,0.2857142857142857,75.28178297839857,0.0,-0.0013153059600796713
8,critical_infrastructure,baseline,nash,0.932441137656032,0.3642422019501189,0.633621828052401,2.1988639026798396,0.32917679765848695,0.06548850451832967,0.44780102533956323,0.2857142857142857,75.03160453086925,0.0,-0.0011486830357392286
9,critical_infrastructure,baseline,nash,0.9273389582059571,0.3748909569084019,0.6352829740843637,2.2040972738811164,0.3296395584516551,0.0656437718300339,0.44784783076624457,0.2857142857142857,74.67147286788182,0.0,-0.0010373293812839801
