scenario,policy,mode,final_G,final_H,final_D,avg_G_tail,avg_H_tail,avg_D_tail,avg_free_riding_tail,avg_welfare_tail,avg_policy_cost_tail,avg_Q_tail,avg_effort_tail,avg_effort_gini_tail,stability_tail,subsidy,penalty,threshold,backlog_reduction,policy_template,source_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,0.9924675725811003,0.513176177753342,1.0188601120440905,1.014044277516858,0.4794357537637946,0.9680530120650339,0.0,76.80791130820631,0.0,4.312381762233013,0.13390659195953913,0.45238653312775134,-0.0011386716495157545,0.0,0.49999999999999994,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0063690608403377,0.5086977108031161,1.0256456420130913,1.028588363922191,0.4740759602477258,0.9738505829577133,0.017857142857142856,77.41632928827303,0.010312499999999999,4.51491300455373,0.14057447608412563,0.4627614721170572,-0.0013958064387558922,0.0,0.5499999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0197797659495045,0.5043078178533885,1.032758089780382,1.0416134621739785,0.4691900806483032,0.980000531942791,0.0,77.96775091268267,0.0,4.729990551572836,0.14743730677081537,0.47344570257578467,-0.0016271458918823145,0.0,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,0.9380182327720251,0.5282771420860104,0.9940288501206325,0.9588016500390932,0.4973100242473378,0.9467946023171185,0.22857142857142856,74.26937547579733,0.1935566654998946,3.6561825223935407,0.11060380885708262,0.42493882857746185,-0.00014163495618790822,0.049999999999999996,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,0.9564805510530651,0.5235132625227952,1.0020685382726748,0.9775608046581137,0.4916263241325419,0.9536656558920441,0.2,75.10773854473135,0.21551452337607996,3.855574523836136,0.11715115621490282,0.4089927494971819,-0.00048266075911673756,0.049999999999999996,0.049999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,0.9731054702161648,0.518937957929776,1.0095509541645524,0.9945108508206896,0.486123731246442,0.9600557091163097,0.17142857142857143,75.85405716422149,0.23441892744755544,4.05403655296341,0.12366795854146026,0.40029599626487145,-0.0007886162394957208,0.049999999999999996,0.09999999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,0.9886313948629066,0.5141622101659722,1.0165024121333452,1.0100300853231396,0.4806817277777519,0.9659768816235742,0.14285714285714285,76.5290038233131,0.25039582359188894,4.2547993255858145,0.13022618490965085,0.3975517084457756,-0.0010684366234032239,0.049999999999999996,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0031439663545165,0.5094992551911379,1.0232116122996717,1.0245519641827268,0.47524221233986086,0.9716842554916579,0.11428571428571428,77.15305439031451,0.2637475971581596,4.462659551378356,0.1369986269475198,0.3973003773495254,-0.0013301099975414898,0.049999999999999996,0.19999999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0153334847469975,0.5055771293859099,1.0294142969451037,1.037212184065886,0.4703827399701376,0.9769904411895189,0.08214285714285714,77.68901604009079,0.2724578823123352,4.65639576739661,0.14336878989276297,0.402121252486092,-0.0015549884121476842,0.049999999999999996,0.24999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0276660467874528,0.5011874141278853,1.035230099631775,1.0496157961012873,0.46511914834321477,0.9819023642262938,0.05714285714285714,78.20934210123124,0.2807999962458229,4.864405720115415,0.15017142642618453,0.40581277314598846,-0.0017780887948658786,0.049999999999999996,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0391905690318395,0.4967941840716923,1.0411262797991214,1.061188531143626,0.4601637583791064,0.9869367329698803,0.039285714285714285,78.68291916067173,0.2891056474838091,5.073190848790652,0.1569532271336052,0.4121768665399743,-0.001983396641449059,0.049999999999999996,0.35,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.050575230004851,0.4922946848191174,1.0470228405934991,1.0727820459257313,0.45486219845626413,0.9919488687697727,0.0,79.16193524139118,0.2874609444374405,5.299170389792971,0.16426339682139457,0.4169488954727899,-0.0021896448351545195,0.049999999999999996,0.39999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.060224178665556,0.4885073282764283,1.0525558145220135,1.0826986928901698,0.45029225399309525,0.9966933542962071,0.0035714285714285713,79.54431403753591,0.30097502235817003,5.509066877922223,0.17102144134752573,0.42598676377561123,-0.002364207118591949,0.049999999999999996,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0700733802930054,0.4840859222277615,1.0576794095939883,1.092048097120946,0.44560037071052583,1.001046430104513,0.0,79.9000142393462,0.31173268130947873,5.728482347297924,0.17813296074827356,0.43387397001159345,-0.002531924219334375,0.049999999999999996,0.49999999999999994,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0793481599239485,0.47982531047608035,1.0627389339421673,1.1010615547711398,0.44092492613635836,1.005352744516217,0.0,80.23437201910511,0.32426448830787635,5.9519655920091195,0.1852939933187865,0.43848854181215835,-0.00269264746628442,0.049999999999999996,0.5499999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0866208827241166,0.476564162780729,1.066984676021378,1.1087154669045527,0.43680748969116634,1.0089525706837827,0.0,80.51614899676734,0.3347626260866692,6.148273310819707,0.19129292919238242,0.43914117732093605,-0.0028284379566226037,0.049999999999999996,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0504302501802765,0.4922938930657825,1.0469180726152485,1.0722054826730683,0.45516821389899237,0.9918760046299179,0.17142857142857143,78.99353419288039,0.5636937276708998,5.2924077719109315,0.16105535076311422,0.4300949737534595,-0.002179822101874007,0.09999999999999999,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0615112681383332,0.4877114676012751,1.0528087513207707,1.0833168086580167,0.4498697702108555,0.9968865441178667,0.14285714285714285,79.43194022930594,0.5978571838373099,5.528998574525989,0.16867348109637426,0.4181109308055651,-0.0023775274761940746,0.09999999999999999,0.049999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0716344466731593,0.48335559483245727,1.0583522684834181,1.093512911950961,0.444780642553985,1.0015993300274952,0.12499999999999999,79.82590881199773,0.6299004931143976,5.763560177043411,0.17622156946125644,0.41060543453105913,-0.002558829687872244,0.09999999999999999,0.09999999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0807652931830627,0.47922278844268185,1.0634598766666743,1.1026409602846667,0.4400322847942497,1.0059437046306903,0.05714285714285714,80.17824665648028,0.6514337827548851,5.990220695809352,0.18355250935853862,0.40737435515793585,-0.002721183621853751,0.09999999999999999,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.0895736344981146,0.4750316692202804,1.0684171951246269,1.1113761949821555,0.4352837456009438,1.0101527746182049,0.05714285714285714,80.49965688957103,0.6808032285515518,6.222963523430488,0.19108663672901482,0.40552087131747216,-0.002876880908402435,0.09999999999999999,0.19999999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.097844452539445,0.4709751489882619,1.073220882144965,1.1196141360426517,0.4306345225625325,1.014231861332258,0.02857142857142857,80.80066885831434,0.7029360674732894,6.458650113739253,0.19869601927808273,0.40500793801533197,-0.003023850983908949,0.09999999999999999,0.24999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1055470961620824,0.46705463949478065,1.0777931842927528,1.1272972132276087,0.4261564953972481,1.018114941876095,0.0,81.07621963833243,0.721743902376403,6.691617606328748,0.20621254353611512,0.40621900848372616,-0.003160658866293492,0.09999999999999999,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.112700653258185,0.46331687322315385,1.0822121466220946,1.1344806762543684,0.4218402469277082,1.0218737266331854,0.0,81.31715055082137,0.7481102350084716,6.924151293358631,0.2137457814309919,0.4087940581989309,-0.003288538813557812,0.09999999999999999,0.35,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.119584651514538,0.4595417474596937,1.0864462466644427,1.1412570611663952,0.4176169900481938,1.0254696242579948,0.0,81.53422343537606,0.7746297770364956,7.158664159060116,0.22132279343899874,0.4119477687964886,-0.0034096931689161503,0.09999999999999999,0.39999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1250488662062281,0.4565307669626403,1.0900292653914698,1.1467425739597839,0.4141371884300845,1.0285246281334013,0.0,81.70514967111342,0.7963760406883642,7.359034344497012,0.22753601162524695,0.4108973885503847,-0.0035073609217379786,0.09999999999999999,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1302168016128542,0.4536078331462122,1.093362386347689,1.1519407013011047,0.41071642097406325,1.0313497936919047,0.0,81.86281638698058,0.8174662325961706,7.556703180874942,0.23356178074176306,0.40914739439736136,-0.003600380266603337,0.09999999999999999,0.49999999999999994,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1351640047710227,0.4507278055706343,1.0965902620022312,1.1568983127571943,0.4073754515562692,1.034085838739391,0.0,82.0056775469358,0.8386521829908058,7.754167799836029,0.23961490942594454,0.4083625149449813,-0.003689195744105561,0.09999999999999999,0.5499999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1399874563389876,0.4478149411294317,1.0997085912538365,1.1616036745387723,0.40409892613461823,1.0367258432236008,0.0,82.13417621890467,0.8598211342756186,7.9541990753286544,0.24566318122160535,0.4084217298074785,-0.0037742374899965847,0.09999999999999999,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1197043864902878,0.4595283560366332,1.0865948860461525,1.1414548664695976,0.4175056885149377,1.0255987432790954,0.10357142857142856,81.30915108673078,1.1427975029943103,7.16511669376748,0.21767571485605913,0.4269345659647489,-0.0034129912374184224,0.15,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1264785534267263,0.4557251801729457,1.0908849113334043,1.1481907222064633,0.4131704737202775,1.0292412372619604,0.05714285714285714,81.52488474839156,1.1876473352998895,7.4121974352187525,0.22564711148569325,0.4191997988502291,-0.003533464491100896,0.15,0.049999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1328446650008217,0.45203675968846624,1.0949921717515647,1.15450776137977,0.40897822987578647,1.0327279292490423,0.05714285714285714,81.71751160245005,1.2322581300362527,7.6581182614771866,0.23357297714976244,0.4141110923446075,-0.0036465998809164513,0.15,0.09999999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1387987336632805,0.44849348901444697,1.098926883648952,1.1604397957563957,0.40492674081529234,1.0360683609247079,0.05,81.88997242835703,1.2754340479837372,7.902508581102205,0.241439818663569,0.41071516019594895,-0.0037529742802778487,0.15,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1443376851586957,0.44510403343488586,1.1026575726169912,1.165960237835625,0.40105333183780556,1.0392349592810686,0.007142857142857143,82.04912450535598,1.3097693409598499,8.14232163833059,0.24919416018282856,0.40905270533938065,-0.0038520657712573236,0.15,0.19999999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1496996895418083,0.4417219801486175,1.1063140146826431,1.1712675877086247,0.39722691355925066,1.0423387525975847,0.0,82.18782722021379,1.3495673813865985,8.386054687083025,0.25706045359744734,0.4081656979197824,-0.003947574638836632,0.15,0.24999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1543544236533338,0.43872338793067406,1.1095459198267672,1.1758865435526613,0.39381372285288013,1.0450803347380815,0.0,82.30175150475803,1.3862612540368426,8.608810567753446,0.2640497626736843,0.4057235138296753,-0.004030847181731079,0.15,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1583920477742502,0.4360644306140483,1.1123986342128465,1.1798938448147183,0.39079389249419844,1.047501569593526,0.0,82.39579853682535,1.418504189910797,8.810253187464692,0.27019127426872325,0.4022629274068922,-0.004103105509027788,0.15,0.35,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1622626817435555,0.4334639737885174,1.1151685474106272,1.1837269020001988,0.38784694075754533,1.0498523146801972,0.0,82.47859773674784,1.4506419761191789,9.011200028889835,0.2763127573560341,0.399464009913987,-0.004172357472492727,0.15,0.39999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.166066377523442,0.43084316878831336,1.1178922445687127,1.1874684341288875,0.3849068793973479,1.0521608599030345,0.0,82.55252965331022,1.4833730343003144,9.215478907852901,0.28254724462863134,0.3967258822142179,-0.004240179332982014,0.15,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1695928696008004,0.42841473282260584,1.1205550821056827,1.1909967226168843,0.38211161813813466,1.0544262006349205,0.0,82.61465749525907,1.5151819050151771,9.415003382663702,0.28860607714574804,0.39550361272092693,-0.004303820493596622,0.15,0.49999999999999994,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1731357776961127,0.4258876695767962,1.1231705846744005,1.1944859662468275,0.37926936129013655,1.0566441027697762,0.0,82.66941721421588,1.5481404642580583,9.620736856333458,0.29488389795391584,0.39379595907886106,-0.004367246814670794,0.15,0.5499999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.176526334412832,0.42343113075295724,1.1257079282060372,1.1978417919379103,0.37648908318473173,1.0587946225027636,0.0,82.71496202073399,1.5808464909280993,9.825221993452555,0.301113617319638,0.3926255639576228,-0.004428289370109889,0.15,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1624833125675422,0.43329986975973767,1.1152980396507222,1.1839143479237988,0.38769497708324563,1.0499608242723748,0.05714285714285714,82.15901857393858,1.9028273963806366,9.021763049621285,0.2718324851972338,0.4117296047602841,-0.004175856608085254,0.19999999999999998,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1670888310496141,0.4301358074004214,1.1186441262628841,1.188475961268154,0.3841092734175854,1.052799966352884,0.02857142857142857,82.25197532481869,1.9605352143492414,9.272003806405603,0.2798621734784631,0.4061474430932057,-0.004258412348158824,0.19999999999999998,0.049999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.171430791143352,0.4270834149293622,1.1218453887618043,1.192774418188129,0.3806526116013695,1.0555155263928313,0.0,82.3323858220896,2.0147473366888615,9.519084220369395,0.2878210480984088,0.40254737194169943,-0.0043363592332573975,0.19999999999999998,0.09999999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1753711265514086,0.42426970779165135,1.1248297643524776,1.1966993922845086,0.3774377645568243,1.0580491635146427,0.0,82.39734060282686,2.0669870531032752,9.754569909559166,0.29528386472903934,0.39895146582833785,-0.0044075328408831604,0.19999999999999998,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1786562013353221,0.42186887877500107,1.1273271045687767,1.199948325510965,0.37472188078683233,1.0601679251139746,0.0,82.44752274061437,2.1102504869958465,9.9576828893947,0.301464355285121,0.39352863229411095,-0.004466626753137137,0.19999999999999998,0.19999999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1818336856601523,0.41950798013033547,1.129772771918883,1.2030900980482957,0.3720519637689631,1.0622427734002002,0.0,82.48903916547826,2.153591153056951,10.161188759956175,0.30765587900813596,0.38877804478631184,-0.00452385389153212,0.19999999999999998,0.24999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1849088721980934,0.41718604065005116,1.1321686580202133,1.2061300287577377,0.36942683000068843,1.0642753205306028,0.0,82.52212503539747,2.1970042209399274,10.365062954549213,0.3138577458485611,0.38484273968411586,-0.004579306100032043,0.19999999999999998,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1878869286936085,0.4149016649671662,1.1345158287624644,1.2090733174043273,0.3668448475390843,1.0662663757348156,0.0,82.54701420147477,2.240485195025142,10.569282608640624,0.32006931357502033,0.3816981990172331,-0.004633076589173779,0.19999999999999998,0.35,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1907670672625574,0.41265777247279606,1.1368103985301117,1.2119183304484231,0.36431008117145725,1.0682125484688505,0.0,82.56390239230053,2.2839018924304684,10.773417091321631,0.32627169891863833,0.37920064723865154,-0.004685138530320543,0.19999999999999998,0.39999999999999997,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1935276758610043,0.41048076780544335,1.13905318060769,1.2146476181849217,0.36184837921757795,1.0701166773790207,0.0,82.57295980318418,2.326751230760255,10.975800087190944,0.33239303296575085,0.3773532499844653,-0.004735076476540617,0.19999999999999998,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.196258434052037,0.40828659589383537,1.1412670305284032,1.217343769789489,0.3593713391047374,1.0719929863494686,0.0,82.57455820357526,2.370731528076025,11.181984553425195,0.33867593258228934,0.37514274661382147,-0.004784601644546832,0.19999999999999998,0.49999999999999994,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1988689513989186,0.40616350807514795,1.1434207076564042,1.2199217694714728,0.3569736890799121,1.0738197638422387,0.0,82.56873277570786,2.4138975408259338,11.385595398476315,0.3448425058322762,0.3737276957389697,-0.004831970792723961,0.19999999999999998,0.5499999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.201369490023057,0.4041039184489746,1.1455119803374356,1.2223908107458268,0.3546478469802722,1.075594242225062,0.0,82.55579918749227,2.4562880877344444,11.586743966367731,0.35089829824777785,0.3730860983961305,-0.004877380108001594,0.19999999999999998,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1899297049453712,0.4133218254769336,1.1361555606616576,1.211114364984299,0.3650321495519399,1.0676572120663157,0.0,82.11000310494487,2.818692952226524,10.7143777784895,0.3221363373973171,0.39215632351781726,-0.004670369156628745,0.24999999999999997,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1927478305524495,0.4111052298847152,1.138426612414743,1.213897466757769,0.3625285727517569,1.0695842742879014,0.0,82.12930671722236,2.8729442442533153,10.91888678994304,0.3283364850575218,0.38534887659383654,-0.004721320625768605,0.24999999999999997,0.049999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
critical_infrastructure,subsidy_penalty_response_3d,nash,1.1954817283453445,0.40892141457909975,1.1406488812312547,1.2165969797619947,0.3600626646925702,1.0714692097930556,0.0,82.14102687699199,2.92725995275734,11.123653899245738,0.33454399460083895,0.3796383891952907,-0.004770835329751505,0.24999999999999997,0.09999999999999999,0.0,0.0,pure_subsidy_penalty_from_baseline,synthetic_policy_response_surface_3d_fine_grid
