time,scenario,policy,mode,G,H,D,Q,Q_norm,avg_effort,effort_gini,free_riding_ratio,welfare,policy_cost,stability_score
7,critical_infrastructure,reputation,nash,1.3023421794955434,0.12069316303538455,0.6933016557426466,8.646150751107331,0.6416420411009421,0.2612639968155081,0.3590888034111621,0.0,91.50778789056544,0.12047911437815476,-0.0088626583985425
8,critical_infrastructure,reputation,nash,1.297766435177395,0.13237059960453273,0.7181484385674025,8.64804405833662,0.641697599564088,0.26131990156851526,0.35907446815834065,0.0,91.2066072913801,0.12048914340351084,-0.00853402110259105
9,critical_infrastructure,reputation,nash,1.2927660743339169,0.1491475129519672,0.7280360113444013,8.651889794058892,0.6418104178273845,0.26143345688214237,0.3590453731337384,0.0,90.82707441110327,0.12050950869035114,-0.008312102251610609
10,critical_infrastructure,reputation,nash,1.2860867062927515,0.16276911755640724,0.7476793467067196,8.656100568908759,0.6419338933128222,0.2615577910765628,0.3590135518866864,0.0,90.42777162999319,0.12053179794434257,-0.008008810485976126
11,critical_infrastructure,reputation,nash,1.2797844623504713,0.178267149234712,0.7696294471200735,8.661738688518342,0.642099139534304,0.26172427162905376,0.3589710020454706,0.0,90.01714077132448,0.120561627776491,-0.007691922207360147
12,critical_infrastructure,reputation,nash,1.2730268944716654,0.19556063283582908,0.7882093034178159,8.667072779682764,0.6422553863169511,0.2618817751948853,0.35893080765526686,0.0,89.56768262793439,0.12058983337642622,-0.007396186726403631
13,critical_infrastructure,reputation,nash,1.2655594952567648,0.21236541218321553,0.8068656686138135,8.672807904561235,0.6424232840721167,0.2620511206610258,0.3588876573545112,0.0,89.09826453955925,0.12062014255536947,-0.0071007487445535755
14,critical_infrastructure,reputation,nash,1.2579765367579623,0.2287257329712685,0.8329939496965635,8.679164592312517,0.6426092620171943,0.26223881984267977,0.3588399102681781,0.0,88.62885300711542,0.12065371602361746,-0.006761624048378767
15,critical_infrastructure,reputation,nash,1.2504631401894692,0.24741931920573343,0.8532790304633429,8.685640538165591,0.642798603547323,0.26243004083265575,0.35879135343658963,0.0,88.13179837430197,0.12068789715655878,-0.006463685791143536
16,critical_infrastructure,reputation,nash,1.2422493570174975,0.2649799756574467,0.8869426436828813,8.692078184155228,0.6429866998451319,0.2626201312837025,0.3587431696375325,0.0,87.62249337655179,0.12072185394858108,-0.006085789369209227
17,critical_infrastructure,reputation,nash,1.2341048566660224,0.2865084084689942,0.9038410687719904,8.699140392918725,0.6431929010778815,0.26282866421875195,0.3586904093924259,0.0,87.06504471304056,0.12075907972425583,-0.005809201305134293
18,critical_infrastructure,reputation,nash,1.2247657060406474,0.3038251921927084,0.9164679159985715,8.70616870420946,0.6433979635700792,0.26303619667413897,0.35863800414050573,0.0,86.51496014091632,0.12079610046275412,-0.00556291583377444
19,critical_infrastructure,reputation,nash,1.216232471806892,0.31723120022092144,0.930189592932674,8.714260008552383,0.6436338568329197,0.2632751178095658,0.3585777982277001,0.0,86.0399364064112,0.12083868786838357,-0.005336916267426162
20,critical_infrastructure,reputation,nash,1.2091277897295112,0.32886225543537595,0.9386287480228517,8.72168361446337,0.643850111300256,0.2634943235702948,0.3585226782039488,0.0,85.6371542897577,0.12087773037569922,-0.005166198191968174
21,critical_infrastructure,reputation,nash,1.2030478308246986,0.3376865065434948,0.9525902233251968,8.727887093802963,0.6440306960714802,0.26367750156044634,0.35847670370399287,0.0,85.30543583004925,0.1209103335468633,-0.004988557118166703
22,critical_infrastructure,reputation,nash,1.1981663380318006,0.34688607540313365,0.9770712487121592,8.733212450250628,0.64418562663744,0.26383475037766463,0.35843729944480907,0.0,85.01230347268658,0.12093830538381643,-0.004772119694515631
23,critical_infrastructure,reputation,nash,1.193601148972434,0.3597338464298503,0.9987119149530062,8.737499329004185,0.6443102832060066,0.26396133487899465,0.3584056210579889,0.0,84.68546739903546,0.120960811644538,-0.004568976963135185
24,critical_infrastructure,reputation,nash,1.1880491749973099,0.37331806445221827,1.010943115957723,8.741513783929006,0.6444269683134782,0.26407981600791364,0.3583755051952451,0.0,84.31269694261958,0.12098186833338608,-0.0044024578335792874
25,critical_infrastructure,reputation,nash,1.1818972128308287,0.3840107773095153,1.0323870466521994,8.746405788668088,0.644569095509483,0.26422416147438965,0.35833856056675906,0.0,83.95237116500627,0.12100751016442836,-0.004195695934141375
26,critical_infrastructure,reputation,nash,1.1763727828383668,0.3961612929132464,1.0622250678752683,8.751842146892143,0.6447269541206747,0.26438456902455243,0.35829756204165153,0.0,83.59633992544936,0.12103599047243932,-0.003959795776641517
27,critical_infrastructure,reputation,nash,1.1706334322146708,0.4115630114860215,1.081680786717702,8.75673820441307,0.6448690484158839,0.2645290343800588,0.3582606895490128,0.0,83.19154853787951,0.1210616269055962,-0.003765685543720032
28,critical_infrastructure,reputation,nash,1.1638233273749115,0.4249944464912826,1.0997399452538237,8.761839191910653,0.6450170144031802,0.26467954664877436,0.3582223253605259,0.0,82.7699918526439,0.1210883229709099,-0.0035734126746485018
29,critical_infrastructure,reputation,nash,1.1571773999802015,0.4368810977992759,1.1115587970633711,8.76791121023505,0.6451930466300839,0.26485871083914486,0.358176726680159,0.0,82.37224167942023,0.12112008311439008,-0.003415821006187203
0,critical_infrastructure,combined_portfolio,nash,1.045454782950071,0.15531309320348027,0.5825543631046842,11.539905419487736,0.7159129126224203,0.34689982179940265,0.3525348981758678,0.0,76.16615549032657,4.704318148615169,-0.007310694039784238
1,critical_infrastructure,combined_portfolio,nash,1.27841768681477,0.04499007449515311,0.6064947538975352,11.091394592312467,0.705602183154167,0.33421089105284135,0.3572527324434498,0.0,86.51127953910641,4.6219454217195715,-0.010448657666082939
2,critical_infrastructure,combined_portfolio,nash,1.3646532233603759,0.0,0.6225946814011358,10.894654448701967,0.7009581020582559,0.3286676725364522,0.3593520645856543,0.0,90.07317656202153,4.585948381511377,-0.01153665008654392
3,critical_infrastructure,combined_portfolio,nash,1.3899634888493386,0.0,0.6401519583306251,10.826854710303342,0.6993398630199187,0.3267311745968757,0.3598584936170508,0.0,90.93133782493256,4.573371176882887,-0.011646614002894351
4,critical_infrastructure,combined_portfolio,nash,1.39262587727581,0.0,0.6608660604946424,10.805701869379043,0.6988330895145395,0.3261265321583358,0.36005999815737044,0.0,91.02731042919578,4.569443939113776,-0.011473734331926888
5,critical_infrastructure,combined_portfolio,nash,1.3928850578808463,0.0,0.671913699940943,10.803541693087936,0.6987812855601567,0.32606426524151527,0.3600747657846015,0.0,91.03669631429511,4.569039501446387,-0.011371345605314831
6,critical_infrastructure,combined_portfolio,nash,1.392910075301596,0.0,0.693026169265354,10.803331514913452,0.6987762446966668,0.32605820687090503,0.3600762029686966,0.0,91.0376029764068,4.5690001509103135,-0.011175183542932121
7,critical_infrastructure,combined_portfolio,nash,1.3929124881045423,0.0,0.7050465312317996,10.803311228510124,0.6987757581476305,0.3260576221167957,0.3600763416889532,0.0,91.03769042589184,4.568996352794921,-0.011066004557920062
8,critical_infrastructure,combined_portfolio,nash,1.3929127207884482,0.00468570347738765,0.7319291526022211,10.803309271999556,0.6987757112226427,0.3260575657205199,0.360076355067779,0.0,90.97994476231302,4.568995986487848,-0.010803788487512733
9,critical_infrastructure,combined_portfolio,nash,1.3915070321844376,0.01922191427207951,0.7440634880819416,10.803309083319295,0.6987757066973314,0.3260575602818248,0.3600763563579943,0.0,90.75525421982564,4.568995951162246,-0.010608207801745984
10,critical_infrastructure,combined_portfolio,nash,1.387010052258828,0.03288029117256611,0.7660769597239027,10.804449230874237,0.6988030507006825,0.3260904249507215,0.36006856079856586,0.0,90.44048905276918,4.5692094147774505,-0.010304842363726419
11,critical_infrastructure,combined_portfolio,nash,1.3824695985203128,0.050156157261981006,0.7905171529140839,10.808100669795596,0.6988906048925136,0.3261956773806324,0.36004360671906577,0.0,90.0781683141951,4.569893051770883,-0.009973525577097853
12,critical_infrastructure,combined_portfolio,nash,1.3768279808731,0.07030916950587943,0.8116932604882485,10.811763187101718,0.698978397528173,0.3263009334873892,0.36001632640040726,0.0,89.64399846571622,4.570576709829453,-0.009650934281216994
13,critical_infrastructure,combined_portfolio,nash,1.3701955016798917,0.0904223358464665,0.8330255476961489,10.816222850265019,0.6990852614592178,0.32642902891632203,0.3599880727375444,0.0,89.17682056741246,4.571408709750795,-0.009325197216325298
14,critical_infrastructure,combined_portfolio,nash,1.3634509991411292,0.11030389314660602,0.861901168113142,10.822358480062007,0.6992322195622132,0.32660198194249135,0.3598916122900331,0.0,88.70717654967795,4.572532060198807,-0.008957229572351899
15,critical_infrastructure,combined_portfolio,nash,1.356736795758335,0.1328724505799592,0.8850208012398956,10.827831294557825,0.6993632378422732,0.3267592353185276,0.35985130410856314,0.0,88.20478384565854,4.573553432968191,-0.008628144909462954
16,critical_infrastructure,combined_portfolio,nash,1.3491943223695426,0.1542154487050327,0.9215831459775259,10.833293726227884,0.6994939471225329,0.32691619024282864,0.35981111584254877,0.0,87.68906223815107,4.574572861021074,-0.008222416071279603
17,critical_infrastructure,combined_portfolio,nash,1.3418938940429344,0.17987853339634932,0.9414764347830883,10.839447157034135,0.6996411189135903,0.32709299986972606,0.35976589564659167,0.0,87.12669377708076,4.575721238632106,-0.00791555382930964
18,critical_infrastructure,combined_portfolio,nash,1.333299952291252,0.20083265632244293,0.9571438486963084,10.84679978769009,0.6998168717328328,0.3272983420888311,0.35962216052962837,0.0,86.57734648459041,4.5770549253567685,-0.007643592514986697
19,critical_infrastructure,combined_portfolio,nash,1.3259061617882777,0.21751249813776077,0.9739455437245759,10.850758307605615,0.6999114486230935,0.32742472882653717,0.35978982951777616,0.0,86.12107649793069,4.577875795157174,-0.007400616726384479
20,critical_infrastructure,combined_portfolio,nash,1.3199239241170555,0.23224123833278468,0.9855155460412898,10.85674711907466,0.7000544731699607,0.32759568230649133,0.3597376786327342,0.0,85.73466616902641,4.578986115278616,-0.007213545365784446
21,critical_infrastructure,combined_portfolio,nash,1.314691099540728,0.24390261846196828,1.0026482427944048,10.86160603233399,0.7001704604621228,0.3277343821962786,0.35969541136488514,0.0,85.41127920389157,4.579886947203135,-0.007020503163575498
22,critical_infrastructure,combined_portfolio,nash,1.3104633778683128,0.2559771604985906,1.0303559327363816,10.865747809409248,0.700269291465816,0.32785181376605455,0.3596692998828852,0.0,85.11679949869217,4.580649641256957,-0.006789133718331675
23,critical_infrastructure,combined_portfolio,nash,1.306240809497082,0.27197099119847745,1.055300062507934,10.869197100332284,0.700351572054266,0.3279502776747618,0.3596393089773233,0.0,84.77410361618236,4.581289141549863,-0.0065644905829105316
24,critical_infrastructure,combined_portfolio,nash,1.3008326706646856,0.2886518164220906,1.0708936704742948,10.87255310967584,0.7004316045243947,0.32804508589441206,0.3596030437834459,0.0,84.38200955143246,4.581904896682059,-0.006372697120291315
25,critical_infrastructure,combined_portfolio,nash,1.2950322193245842,0.3021113944207988,1.0957328344529447,10.876828113601,0.7005335199710417,0.3281655114033789,0.35955441676968247,0.0,84.01508130624877,4.582687026293983,-0.006149949334761651
26,critical_infrastructure,combined_portfolio,nash,1.29012188348398,0.3171156960217981,1.1290263569155552,10.881424340981551,0.7006430524222058,0.32829498556249126,0.35950217919306104,0.0,83.65894284275355,4.5835279202608525,-0.00590320090961205
27,critical_infrastructure,combined_portfolio,nash,1.2848670456760325,0.3355403023981092,1.152014733378695,10.885324337965573,0.7007359598186027,0.32840484705684675,0.359457889614089,0.0,83.24851093219958,4.584241432831294,-0.005691923142044697
28,critical_infrastructure,combined_portfolio,nash,1.2785180415234354,0.35170407291779016,1.1736515249350545,10.889507288720502,0.7008355739826393,0.32852267916237937,0.35941042251660416,0.0,82.82719432996927,4.585006708407717,-0.005485295488105724
29,critical_infrastructure,combined_portfolio,nash,1.2726552307557442,0.3661497969601851,1.1890929063420028,10.89457424315985,0.7009561931730782,0.32866541318052694,0.3593529735179066,0.0,82.44271218828231,4.585933707952285,-0.005316922040781602
