scenario,policy,mode,final_G,final_H,final_D,avg_G_tail,avg_H_tail,avg_D_tail,avg_free_riding_tail,avg_welfare_tail,avg_policy_cost_tail,avg_Q_tail,avg_effort_tail,avg_effort_gini_tail,stability_tail,run
critical_infrastructure,baseline,nash,1.046073896478941,0.38503023143754894,0.9477642350855674,1.0649573203439402,0.3543363964222954,0.8889904538242339,0.4,89.63705094506659,0.0,2.5704050934744402,0.0716218251422109,0.6304514178074471,-0.004640754244167655,4
critical_infrastructure,reputation,nash,1.2864051751919048,0.2092799897251913,1.0875244496495526,1.3052814347541606,0.15505513272508106,1.0044932539887252,0.02857142857142857,100.85481838458324,0.11922938101800452,8.661098087466755,0.2543815138186577,0.3657638850503352,-0.009282254000021667,4
critical_infrastructure,combined_portfolio,nash,1.3735368026239507,0.09952881934862032,1.1231352949579099,1.3862140718845732,0.042668379186670484,1.0295252956261587,0.0,100.23013284818734,4.508044126642809,10.735816709318208,0.3166752331972431,0.3663423568767751,-0.011129350674258187,4
critical_infrastructure,baseline,nash,0.8365763927484007,0.5572362776814676,0.8886807232297977,0.8478905730567879,0.5369150128088642,0.8459847568478909,0.3142857142857143,81.1603219818306,0.0,2.551353849387043,0.07578006756401315,0.5661161967843902,0.0008834429324350579,5
critical_infrastructure,reputation,nash,1.1573915862001785,0.46338878486240387,1.0300787227070827,1.1727680239241183,0.428108905248211,0.9668643437939668,0.02857142857142857,97.32606841993278,0.11750219628432118,7.831374071674195,0.24513752874138675,0.32850627982001035,-0.0049481571284675785,5
critical_infrastructure,combined_portfolio,nash,1.2749621162461076,0.39241186212651585,1.1088841247730834,1.2897607944024556,0.34796089455326584,1.033807343568455,0.0,98.19623399010015,4.458317387797268,9.897908694636339,0.30902347128038166,0.3462324245041205,-0.006903380234617423,5
critical_infrastructure,baseline,nash,0.714247823645528,0.6030690792047835,0.8434198948260664,0.7369568557113007,0.5829156450627757,0.8091853442321582,0.22142857142857142,65.07863899976635,0.0,2.679692879673196,0.07317261163892162,0.417874222869993,0.0060611275407702475,6
critical_infrastructure,reputation,nash,1.1051188507573864,0.5090702327629324,0.9920440508108954,1.129919162234254,0.4706905494142728,0.9364890507233863,0.02857142857142857,83.9174429421708,0.11441377646103301,8.1116901762151,0.22935489310031634,0.2892326786692486,-0.0017229920821039135,6
critical_infrastructure,combined_portfolio,nash,1.2406960209423503,0.4391585289002283,1.0690358194806513,1.2621807839461638,0.39130944638007537,1.0019445383173493,0.0,85.25369748438897,4.305327878051641,10.091168515950187,0.285498399090684,0.30615221694220734,-0.00397939586202814,6
critical_infrastructure,baseline,nash,0.825498847495582,0.5035672092481023,0.8836955178600907,0.8372580543496444,0.48454050566112955,0.8476296276583665,0.22857142857142856,69.71150911825842,0.0,2.1088321349097328,0.0639029777105386,0.42996557535130475,-0.0014248228496747117,7
critical_infrastructure,reputation,nash,1.156706254519754,0.3958782393336119,1.035421501207311,1.170983729623081,0.3605505421211222,0.9767532494023282,0.02857142857142857,84.74026696308084,0.11012247126244618,6.894893019006405,0.20892382385615232,0.2693778919807589,-0.00697280667046582,7
critical_infrastructure,combined_portfolio,nash,1.2685473652891641,0.3271277895162526,1.112503422297895,1.2817027448277245,0.2830791709520445,1.0419915984384387,0.0,85.23472226137032,4.144854315974969,8.586472302083012,0.2608522751864969,0.2916297523782053,-0.008763215855123851,7
critical_infrastructure,baseline,nash,0.9623278214837533,0.5080191360834635,0.8788525740997175,0.9704158289498395,0.491968589702936,0.8460932067133959,0.3142857142857143,79.85172304059913,0.0,2.5595079719699676,0.07370084082246216,0.46212651754997214,-0.0011685691366750128,8
critical_infrastructure,reputation,nash,1.2525440095035452,0.3496012402031419,1.056738152147602,1.2652760256162596,0.3113628045521333,0.9982060789468311,0.02857142857142857,93.02492592152018,0.12286497881771473,9.133799578880982,0.27487215373867535,0.3854231065272177,-0.006410087033539985,8
critical_infrastructure,combined_portfolio,nash,1.338511231281883,0.2667999655199597,1.1163613639260486,1.3507146501473009,0.21821287186640054,1.0468772924240808,0.0,92.04045935167167,4.6858197503266,11.469229853004853,0.34404977258502856,0.38929488288423675,-0.008031415115808183,8
critical_infrastructure,baseline,nash,0.5738568693708294,0.4629934703077462,0.8326223390765735,0.5957500320560702,0.44623580666190643,0.8011418739358662,0.15714285714285714,62.94567885853259,0.0,3.038756059509417,0.08374809269540881,0.46797374058759533,0.007245928013718803,9
critical_infrastructure,reputation,nash,1.048928110659477,0.36527884151734225,1.0309956665583844,1.0828440006932463,0.3244171867820146,0.9705550893830512,0.0,89.65571545595719,0.1225786234041518,9.295666543876317,0.27320606406021875,0.3331315620474414,-0.0039055621134972685,9
critical_infrastructure,combined_portfolio,nash,1.222258452768821,0.28480855323245724,1.1231995625809201,1.253743386297931,0.2306706656292115,1.0469198085071887,0.0,92.50676712254224,4.7230552260588885,11.933368218201966,0.3497869388901314,0.3527317810081432,-0.007079111179338571,9
critical_infrastructure,baseline,nash,1.0303415989887763,0.395005035542786,0.845901002601459,1.041891739859663,0.37238001849881897,0.8073459470423774,0.2571428571428571,73.47472713892205,0.0,2.247177232361274,0.06539276939767152,0.5044074355551692,-0.0014379792296401739,10
critical_infrastructure,reputation,nash,1.2803518746085933,0.2194129425337915,0.9916676987326105,1.2941674157804408,0.17610319517338185,0.931145130091221,0.02857142857142857,83.46842575951733,0.11878232242539158,8.182524267510779,0.2519593063825606,0.3255288793125267,-0.006065911863909951,10
critical_infrastructure,combined_portfolio,nash,1.361514940927914,0.10087466693087396,1.0332073063953695,1.3731281096409336,0.050054612691282446,0.9622456198700199,0.0,82.38460304066086,4.5224249865578035,10.401741246947683,0.3188885614202052,0.34719007747656233,-0.007891047537285617,10
critical_infrastructure,baseline,nash,0.5505965842109916,0.5893221688136581,0.7923995495414744,0.5688057286447392,0.579319264254105,0.7652429468969488,0.22857142857142856,64.95147749565294,0.0,3.04858966205544,0.08843810021951166,0.4751496616617768,0.009668836909291309,11
critical_infrastructure,reputation,nash,0.9944206143977136,0.5452824778567594,0.9282161420492095,1.016606960507613,0.5218149586866571,0.8820480870460905,0.0,91.8188261304611,0.11931631520401872,8.35203854488492,0.25485517355436216,0.2674630939841892,-0.0010330407670942066,11
critical_infrastructure,combined_portfolio,nash,1.169588369849012,0.4976223500127572,1.0020124907907935,1.188221308702823,0.4668197493189919,0.9449473019890285,0.0,95.35935435334673,4.551108285283066,10.596186977859178,0.32330374482669955,0.29863694480123154,-0.004005622256856467,11
critical_infrastructure,baseline,nash,0.8952719529428208,0.6329202956852427,0.8828516494229216,0.9086859183076101,0.6085186364164945,0.8451858067288783,0.2,76.63115104532201,0.0,2.4141755557202202,0.07090335217425173,0.3817700751580202,0.0004823498780852503,12
critical_infrastructure,reputation,nash,1.2004662678730302,0.5102892711173158,1.0294417991151028,1.2155367026309976,0.4679469389593842,0.9704405360708429,0.02857142857142857,90.23211752363582,0.11875785931140609,8.434410214418351,0.2518273505445154,0.32024421082714505,-0.004663383458153175,12
critical_infrastructure,combined_portfolio,nash,1.2951293819149459,0.4360391380715531,1.1012307368414878,1.3088790127398262,0.3843474626148605,1.0314702919121004,0.0,89.66823939279264,4.47746274572455,10.443737573409102,0.31196919366193265,0.3249908522553944,-0.006192141150885622,12
critical_infrastructure,baseline,nash,0.7069575712515089,0.6189210174898514,0.9879173444287965,0.732821557876555,0.5922016315545386,0.9379423219463455,0.22857142857142856,59.35844675340924,0.0,2.947394350023856,0.0791368439605587,0.5096523937500013,-0.0023267616674946257,13
critical_infrastructure,reputation,nash,1.0937033162202852,0.5270243492799583,1.178710192772813,1.1223893563947605,0.4785047160494389,1.0988798309515082,0.02857142857142857,76.48716712477864,0.11943581075940321,9.21704050155388,0.25550730290196466,0.37244411413568734,-0.009580993323818177,13
critical_infrastructure,combined_portfolio,nash,1.2269788845245395,0.46483878152262653,1.2726823409353658,1.2519042936690425,0.4055759595261841,1.17747355976053,0.02857142857142857,76.9317694605404,4.53108464676907,11.52627630729645,0.3195749811087088,0.38090405744664757,-0.011725163420574308,13
critical_infrastructure,baseline,nash,0.9042479240677255,0.3023631683972189,0.9607210586590244,0.9341023384958584,0.27389903564326373,0.9131202474796718,0.2857142857142857,86.32005276756456,0.0,2.174452509019135,0.06414004183355626,0.35622996175249033,0.0007633627115041647,14
critical_infrastructure,reputation,nash,1.2950216225928879,0.09197081144923502,1.121800057250725,1.320283348262327,0.04094222588989017,1.0424356871730964,0.0,104.93061299160058,0.11776308366881869,8.189955023721666,0.2465142119776892,0.2883991462636719,-0.007561867353635954,14
critical_infrastructure,combined_portfolio,nash,1.3827452720386306,0.0,1.1448662691317715,1.3827452720386306,0.0,1.059455682816355,0.0,102.80504984213239,4.4929603063728685,10.371932119556364,0.314353930886837,0.306899980745448,-0.009198244177288373,14
critical_infrastructure,baseline,nash,1.020991836964819,0.5767766015157623,0.8408543322890262,1.0283682530503042,0.5619367451165382,0.8116680366493138,0.2607142857142857,77.57775641070268,0.0,2.829832494881699,0.0796351256259393,0.5587048571632538,-0.0010768220335510004,15
critical_infrastructure,reputation,nash,1.2573022280732036,0.4631532025660249,0.9587136389094613,1.265930107303479,0.43535494395359553,0.9127554139004225,0.02857142857142857,87.06723473398921,0.12897221299280087,10.751216971135142,0.31268775223105405,0.39227688614556877,-0.005122430725233329,15
critical_infrastructure,combined_portfolio,nash,1.3282762539194803,0.40416929867459894,1.011357886850465,1.3364003276311691,0.3702779583883006,0.9577418859009796,0.02857142857142857,84.95653421112861,4.9052355581966065,12.856165275386005,0.3772248787081874,0.3755822990606454,-0.00631924327648456,15
critical_infrastructure,baseline,nash,0.9396140890155948,0.43315697105664275,0.803459267192209,0.9507233472817399,0.4189403457323721,0.7757885079441299,0.2857142857142857,84.10205104943795,0.0,1.9551239920745687,0.060891803816219406,0.46701179678307514,0.002274221786844985,16
critical_infrastructure,reputation,nash,1.240935363172636,0.27646061038440906,0.9503052267964153,1.2538484583361051,0.24373409973846302,0.9018208344623656,0.08571428571428572,98.62234144409096,0.10967319373104528,6.754325835999524,0.20688073687514436,0.31093512193503675,-0.0031090533213235516,16
critical_infrastructure,combined_portfolio,nash,1.334725610057885,0.19441998530780855,0.9994006289593779,1.3463278778861292,0.1531113077269925,0.9418215786267006,0.0,98.73725818645146,4.137066043793581,8.448137821997369,0.25965698390931985,0.32865094326772376,-0.004858996061686105,16
critical_infrastructure,baseline,nash,1.0576776485896633,0.42535214017243683,0.7732309880963988,1.070060713244638,0.40480768521652877,0.7474760164413733,0.2464285714285714,100.64311601856268,0.0,2.8737763166867203,0.07779788556537498,0.5787333099450807,0.0008874276701867911,17
critical_infrastructure,reputation,nash,1.291095627218171,0.2629135159634153,0.9036439846164915,1.3061894743434832,0.22263743111312836,0.8593100796222626,0.02857142857142857,112.41867530053204,0.12556796406937404,10.011192042062135,0.2910626207978739,0.34849491418786727,-0.0036156055726428993,17
critical_infrastructure,combined_portfolio,nash,1.3717246610527736,0.16052018699302875,0.955959932058108,1.3858326125619622,0.10936765620779948,0.9019360195100803,0.0,111.6615422483641,4.8219991800432584,12.511968274611718,0.36503743602882877,0.35250736254478143,-0.005294979258253535,17
critical_infrastructure,baseline,nash,0.9817762030222154,0.4206879887718215,0.7555688031035687,0.9868355405026883,0.4156850034488839,0.7392802582909598,0.2857142857142857,79.67349695590124,0.0,2.2993373461312245,0.06397988766140769,0.5741591678856275,0.0024119871350159333,18
critical_infrastructure,reputation,nash,1.2577654963401201,0.28720930020143254,0.8762363857869576,1.266215098307626,0.26758321667085716,0.84281281578794,0.02857142857142857,91.65334488577311,0.11459878236063432,7.681648561334886,0.23027377453947917,0.34609666306047004,-0.002869276396045728,18
critical_infrastructure,combined_portfolio,nash,1.3517813495264583,0.191681762946489,0.9400994839780774,1.3603494929568094,0.16360084669271924,0.8967528283490631,0.0,91.55055156749508,4.276573090767796,9.315152835347245,0.28107975673781244,0.3440964716964299,-0.004671311339451367,18
critical_infrastructure,baseline,nash,0.4579063446599504,0.43180640693877514,0.768761774251218,0.47327698095274057,0.42480515534696905,0.7417295902948791,0.17142857142857143,47.771484268992765,0.0,3.15857573865847,0.08830949120029268,0.46428384030179154,0.01821947908810302,19
critical_infrastructure,reputation,nash,1.00731054457117,0.3523001140255167,0.9650368126640937,1.0394939269704557,0.3226831301020555,0.9110912696491422,0.0,78.02136650748577,0.12273598275541471,9.325124721407322,0.27412057688968017,0.334818937399058,0.0006804917821072037,19
critical_infrastructure,combined_portfolio,nash,1.1958906337226907,0.2883951781867305,1.0555151118448118,1.2258101019997953,0.24757335558176774,0.9875948424734486,0.0,80.80160486849331,4.715696617906575,11.870265995751966,0.34865304701440375,0.3501322246079155,-0.0030537465792233875,19
critical_infrastructure,baseline,nash,0.454574845461456,0.37885032644244987,1.000998040810435,0.501953355875523,0.3520195624311312,0.9438505512519066,0.21785714285714286,64.26046195188832,0.0,3.062501892642524,0.08916739084598417,0.5617977687474723,0.00874431438909859,20
critical_infrastructure,reputation,nash,0.9885637445672979,0.3027837819250751,1.2501384589592281,1.0586691240897657,0.24410100646760313,1.1519008778946922,0.0,100.48445197648027,0.11855261486216409,8.361458414153674,0.25072442887662333,0.34377148418112186,-0.007822997528187214,20
critical_infrastructure,combined_portfolio,nash,1.204414125983454,0.22369193504369847,1.3296893465862638,1.2656248625940119,0.1497981477266951,1.2119173329719142,0.0,106.34660909279212,4.448286929595871,10.35563259905831,0.307480332684905,0.3507077212434474,-0.012275412416853065,20
critical_infrastructure,baseline,nash,0.7920056051278809,0.5099600847377452,0.8602648522298174,0.8070681207051981,0.49095582309554764,0.8232415636177448,0.2,63.93482754107637,0.0,2.331293338593192,0.06784682283114774,0.48444003542041947,0.0030168321002124188,21
critical_infrastructure,reputation,nash,1.1891977662149602,0.36311588827141716,1.0499854107231654,1.209035522882121,0.32090737732612984,0.9853661988473884,0.0,81.0839383213505,0.1193257577250284,8.72663658856347,0.25490636152016877,0.3454148849522476,-0.0044420584233550164,21
critical_infrastructure,combined_portfolio,nash,1.306541234636552,0.28142637645874935,1.1213535359654871,1.3247606828007514,0.22813295101266115,1.0444204327801314,0.0,80.97157886573878,4.568393216535786,11.166448091384881,0.32596476460549095,0.3707484547109141,-0.006502939101880267,21
critical_infrastructure,baseline,nash,1.0471928821650212,0.46209228268764563,0.9793954192713871,1.061454747523445,0.4333914008924947,0.92430722735412,0.2857142857142857,105.39844140819118,0.0,2.6475378556424816,0.07154986188831744,0.5427679018623299,-0.0023918602215911022,22
critical_infrastructure,reputation,nash,1.2729586470531895,0.31837842504556124,1.1268969141786538,1.289606584762713,0.26979258562228303,1.0495758421889247,0.0,117.25250972423582,0.12112166098001315,8.789247238714182,0.2648677734787145,0.2816700786511577,-0.00658803568779176,22
critical_infrastructure,combined_portfolio,nash,1.355011796859408,0.22864039062337635,1.1829965061908305,1.3703713842751228,0.16969972134412303,1.0945518315660405,0.0,116.90871571693768,4.569978495000878,10.772755608055451,0.3262088338640621,0.28512175782989185,-0.00820452008002967,22
critical_infrastructure,baseline,nash,0.6935376341106159,0.4572627324965137,0.8525419274756947,0.7109213424136025,0.44335104906718653,0.8294197907120409,0.2857142857142857,64.096957602305,0.0,2.4663468495511935,0.07366425851217273,0.4787899097164398,0.0016084876061570469,23
critical_infrastructure,reputation,nash,1.1157560584754775,0.3672181861604812,1.0236727943747486,1.1374421615754011,0.33552989968597624,0.9748200055112121,0.0,84.15969536468677,0.11929509695642629,8.262254462760525,0.2547393468574346,0.31975689121288475,-0.0068087204857252,23
critical_infrastructure,combined_portfolio,nash,1.2471168121174863,0.3085246723536725,1.0997365920201456,1.2666143009759168,0.2686657975622358,1.0387905567188707,0.0,84.931985769316,4.466741804367343,10.055178503743463,0.3103196146334881,0.3090566373626924,-0.009050336228809436,23
critical_infrastructure,baseline,nash,0.6138610979822288,0.5789999291178949,0.7922762393632017,0.626262057767371,0.5683092458605313,0.7735929174268736,0.33571428571428574,64.3120916415459,0.0,2.812050945331795,0.08408355822654554,0.441173532810175,0.006574090933914756,24
critical_infrastructure,reputation,nash,1.0417084992803956,0.4952765040959334,0.9407482574366016,1.0587164189111027,0.4689207682951149,0.901183475333831,0.0,87.86790299205644,0.12302901284796167,8.991118225040633,0.2758309024261165,0.31238477202520654,-0.0014925363142851422,24
critical_infrastructure,combined_portfolio,nash,1.1953120541168691,0.4299776393519193,1.0195137056903243,1.2109682022879287,0.39490079124651783,0.9683819070723021,0.0,89.99314982824764,4.707375109090639,11.276933595509137,0.34737083664239155,0.32682702379912226,-0.003912989648082149,24
critical_infrastructure,baseline,nash,0.6885985746941625,0.4937146067713182,0.8940179499027132,0.7146741018741799,0.4687735149684227,0.8560857806362829,0.22857142857142856,64.19427637423989,0.0,2.6810458062634597,0.07782941525295814,0.4854430906916175,0.005132525994435408,25
critical_infrastructure,reputation,nash,1.1089604894525655,0.38311263846769517,1.0837146761863787,1.140862489581765,0.33478025104121734,1.0180795384697074,0.02857142857142857,84.3851762798769,0.1191288510326014,8.378727239927027,0.25383532326137825,0.33080011498617606,-0.003643764667830285,25
critical_infrastructure,combined_portfolio,nash,1.2508889580270812,0.3122811394921205,1.1606716585942802,1.2791003234695928,0.2528363003437457,1.081778148724598,0.02857142857142857,85.45219109694578,4.542893251726694,10.568701714598848,0.3213926197984855,0.3566009458200091,-0.006188408466698159,25
critical_infrastructure,baseline,nash,1.0028150402554785,0.4971209939359684,0.9519917967044315,1.0161624422214155,0.47336945400184044,0.9167355540556276,0.2571428571428571,79.45502466453321,0.0,2.1265439620108855,0.06484904707416261,0.35948662687041505,-0.006518985895624552,26
critical_infrastructure,reputation,nash,1.2544177296706693,0.3752748119810936,1.1001430274583268,1.2685025918600725,0.334264955641552,1.041676032759634,0.02857142857142857,89.96552491526933,0.1151434557498579,7.38514945972127,0.23299948254420363,0.23730372008935188,-0.010921511603570966,26
critical_infrastructure,combined_portfolio,nash,1.3341991892505563,0.2996065389991012,1.1690156666229359,1.34688278850102,0.24978080584923326,1.098900463509401,0.0,88.9320018769629,4.340846334545626,9.209822546675579,0.29095772534624054,0.25026634981746654,-0.012370566370742159,26
critical_infrastructure,baseline,nash,1.1209029805792416,0.4448814348463077,0.971767341400228,1.132588106168584,0.41392355088436134,0.9229767985596258,0.2857142857142857,104.35829559334805,0.0,3.0001723161555054,0.08355827781925132,0.6568834722324031,-0.006788825206297061,27
critical_infrastructure,reputation,nash,1.313982190589171,0.2620780880604295,1.1253391190992763,1.327862947823964,0.20634051450442997,1.0512646546750288,0.0,114.36650862490194,0.13062918220768502,11.134932234190755,0.32373709703146525,0.4003426311097863,-0.010475369185940081,27
critical_infrastructure,combined_portfolio,nash,1.38063372443572,0.16471332895470328,1.165178216579156,1.3931682137833392,0.0984550013899175,1.0807180115771622,0.0,112.82934074037334,4.9939972136229045,13.490151676054008,0.39156529010019114,0.3856325490643004,-0.011927213757332994,27
critical_infrastructure,baseline,nash,0.6190804051327349,0.47445600997634263,0.9235266500391797,0.6437266914024978,0.44990186810064337,0.8779828248027651,0.2857142857142857,73.34057606011655,0.0,2.546326972131147,0.07273334410130666,0.4901293793125139,0.006244933343638487,28
critical_infrastructure,reputation,nash,1.0848127392061444,0.36642295444295064,1.136436231125507,1.120715639255249,0.3160030974319543,1.0590167554428445,0.02857142857142857,101.3281956026647,0.11345216798855655,7.6438852243212025,0.22462896864911253,0.34718374855286616,-0.004426593942284229,28
critical_infrastructure,combined_portfolio,nash,1.2440811829957552,0.28972560442068485,1.213343775874296,1.2772526490041978,0.2266717463833912,1.1209587321766763,0.0,104.74754857058537,4.2220155463069915,9.238727324864602,0.2726988842224785,0.3438956701936846,-0.007361275756750968,28
critical_infrastructure,baseline,nash,0.7221242700512702,0.6058367611651319,0.7337281549040036,0.7265167686751766,0.6059220694600911,0.7284736337757742,0.2,77.25612681142657,0.0,2.4638002465080837,0.07192325008878253,0.3786866374194837,0.005283272205823919,29
critical_infrastructure,reputation,nash,1.1041239068504447,0.5171715149607604,0.8706826210718448,1.1139145530147931,0.5028462417124815,0.8466661982798058,0.0,98.95050909919047,0.11197963864822416,7.1142287679624525,0.2175591915239221,0.2363251033718765,-0.001998338368284308,29
critical_infrastructure,combined_portfolio,nash,1.2375571188197454,0.45062835961372694,0.9423989994558849,1.24736123480398,0.428236892770279,0.908071326348691,0.0,101.28706447184551,4.1742410358126945,8.692574008457301,0.2653630994296172,0.24151325973431134,-0.004169288541889082,29
critical_infrastructure,baseline,nash,1.0526323979924732,0.44466086820775064,1.0259327801579343,1.0716157919698046,0.40428315393461206,0.9466171815797333,0.20357142857142857,120.88897616164229,0.0,2.770953331219105,0.08268467704757883,0.4525573540537009,-0.005442185293266538,30
critical_infrastructure,reputation,nash,1.2915017591296551,0.25137834829929595,1.1990776041744868,1.315486466402564,0.1778167066674367,1.0897985450449346,0.0,135.61285067341126,0.12285980213769912,9.13352583322674,0.27484275569033123,0.3252661474247901,-0.0100598058542328,30
critical_infrastructure,combined_portfolio,nash,1.3722733876966544,0.13192506163115172,1.235453045173241,1.3906351396573657,0.052920639921786285,1.114198680675064,0.0,135.5376400670661,4.685773567320289,11.331615673730102,0.3440426579376804,0.3392119188216699,-0.011828626253296115,30
critical_infrastructure,baseline,nash,0.7229193940575829,0.5295882255405719,0.855684075759698,0.740998714668835,0.5160184239357466,0.8332253177411516,0.2571428571428571,80.97372133545055,0.0,2.7838617751035244,0.08171393349542828,0.37917483620091486,0.000461592678115616,31
critical_infrastructure,reputation,nash,1.1111526630935442,0.45886439664835266,1.0062790760548534,1.1318532545621147,0.4302855380363405,0.9611106088150112,0.02857142857142857,102.97005042606645,0.12200834550955067,9.05393234252868,0.26991441063554056,0.31406264936755884,-0.007239263958798564,31
critical_infrastructure,combined_portfolio,nash,1.2422372914883901,0.40372025580211895,1.079878752009808,1.2604118392567676,0.3676287892777339,1.023132617764883,0.02857142857142857,104.51778227517994,4.6667874094341375,11.348969233436854,0.34047077344251864,0.32719966084508173,-0.009435377627513009,31
critical_infrastructure,baseline,nash,0.6821146313206077,0.6388254539106766,0.9650110601966666,0.6984970301944124,0.6182740947285306,0.9181163969115351,0.2857142857142857,61.67016920350023,0.0,2.6352223064614932,0.07388386607923383,0.5094405436744385,-0.0024000836192298314,32
critical_infrastructure,reputation,nash,1.0835519575513788,0.536476450437202,1.1583737322488368,1.1024093034383755,0.49569508906446424,1.081845840984542,0.02857142857142857,80.34432462514887,0.12048639481043398,9.251173680752323,0.26130470793146554,0.3942711737890565,-0.008953086110625313,32
critical_infrastructure,combined_portfolio,nash,1.2127784670467447,0.4850813959195142,1.242172865063547,1.229266797549001,0.43557732152187717,1.1522966034267732,0.0,80.57975688332132,4.581399315137312,11.589451020241581,0.3279672417540982,0.4018836552411928,-0.010850690929285894,32
critical_infrastructure,baseline,nash,0.8270594928934258,0.61028388048268,0.762445924435635,0.8416036219573191,0.5842307922510819,0.7338615399200026,0.22857142857142856,87.46492704542692,0.0,2.6316082192444954,0.07516791441842302,0.44638005215378296,0.0030658637981478,33
critical_infrastructure,reputation,nash,1.1364579357471907,0.5180096168186294,0.8790003341242938,1.1533543020835682,0.47727913614020945,0.8341851655293303,0.0,104.23351886339651,0.11440245734036816,7.823234888046912,0.22929849866983865,0.3101909412339975,-0.002290089535701839,33
critical_infrastructure,combined_portfolio,nash,1.2520742172077435,0.44947426001660246,0.9443121517272206,1.2675629672678477,0.3998988557782428,0.8901040810368913,0.0,105.52454072015075,4.305005256562387,9.694558800891762,0.28544881548467627,0.3235828282747135,-0.004129903422590231,33
critical_infrastructure,baseline,nash,0.5002863132324293,0.5364611014494658,0.7581100027461919,0.5186527050684419,0.5311589741572238,0.7437300038477229,0.2857142857142857,44.38130183799332,0.0,3.0046825480719312,0.08132467781226341,0.5962813568771602,0.01616081773053589,34
critical_infrastructure,reputation,nash,1.0034260443570884,0.4434270642662649,0.9187089382711305,1.0279756111499294,0.4191968950202027,0.8821758675214929,0.02857142857142857,69.03899943360656,0.11784049703931593,8.755540040828672,0.24692400215295007,0.34251455162350575,0.0032673333013928524,34
critical_infrastructure,combined_portfolio,nash,1.1854601549325605,0.37879678017379487,1.0025395937370452,1.2075972102337706,0.34490732798141976,0.9539763540668647,0.0,71.47785277761815,4.430413334794847,10.701039296460653,0.30473080139031206,0.3476793347614471,9.67278962444168e-05,34
