scenario,policy,mode,final_G,final_H,final_D,avg_G_tail,avg_H_tail,avg_D_tail,avg_free_riding_tail,avg_welfare_tail,avg_policy_cost_tail,avg_Q_tail,avg_effort_tail,avg_effort_gini_tail,stability_tail,subsidy,penalty,source_grid
critical_infrastructure,subsidy_penalty_grid,nash,1.0654123212142916,0.4379571974874499,0.9783822888032117,1.084937999371506,0.4057830080785956,0.919050440217917,0.14285714285714285,79.92729246464725,0.796447591529612,4.781366936918268,0.14578955867794746,0.39343392921278086,-0.002674823368341378,0.075,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.0869123610167561,0.4273015000015804,0.9905411816260645,1.1067736632153982,0.39357264475972464,0.9294334183615274,0.05714285714285714,80.78714405257898,0.8804083671792747,5.182766907270432,0.15863175892543802,0.3781494925302234,-0.003061549522311663,0.075,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1027570560075117,0.41882701763762903,1.0005775402145798,1.123337440640186,0.3833888753136124,0.9380207051398393,0.02857142857142857,81.40791736072104,0.9600981227027332,5.524015962387118,0.1698469038867555,0.37404386818695323,-0.003351841420688395,0.075,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1182265246965784,0.40934704678581396,1.0096835047850687,1.138186944781476,0.3733418720063327,0.945766092628038,0.0,81.94864861308587,1.0355638741526643,5.8737278788052505,0.1811671901533959,0.3755043814546043,-0.003616456676444779,0.075,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1322989744946954,0.40048032965376484,1.018798161010181,1.15244194094231,0.36320116966856736,0.9535198567157606,0.0,82.44243512372196,1.1193278341681072,6.24394267174644,0.19307727015927897,0.37793623778861396,-0.003869692797751012,0.075,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1446159856651945,0.3922811474343487,1.0275837121551683,1.164811089813468,0.3539624427659177,0.9610468178460561,0.0,82.84517712868879,1.2014655855698244,6.602664202953008,0.20436784212183792,0.3843674531980048,-0.004087339677951246,0.075,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1554506434251495,0.3846246696788745,1.0355353297826584,1.1762169480242886,0.3448262320504585,0.9678157227269526,0.0,83.2041680365453,1.2830487163634325,6.955778781519559,0.2154471300432124,0.3836858594378927,-0.004289233826688443,0.075,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1646231281030974,0.377385477469784,1.0420652219786517,1.1850085248034812,0.3371288834043489,0.9733632437330002,0.0,83.45954873775838,1.3592773940888478,7.254917608587639,0.22448662631956107,0.38591902119039073,-0.004445865366213553,0.075,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.151133839019963,0.39661528884405695,1.026857259880978,1.1708307189930538,0.35829623118925913,0.9603630734373776,0.11428571428571428,82.82239956930786,1.4807191074785728,7.0891575634261335,0.2153750680911567,0.4257011770359529,-0.004248599860342095,0.15,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1628534459045172,0.38792023402404113,1.0354242092947112,1.182625718050678,0.3484876643539755,0.9676644374116564,0.05714285714285714,83.17072245425373,1.6079265703446077,7.507848139284108,0.22874791816087767,0.408747823310639,-0.004457329203330529,0.15,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1729466481666357,0.3799250920818616,1.0431287607023039,1.1927808186427202,0.33948419941121183,0.974226439786602,0.0,83.45163330896004,1.7218832283466403,7.900532271131102,0.2413110911136458,0.4000030292959684,-0.004637251870275055,0.15,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.18208736847121,0.3722976727466754,1.0503888746115038,1.2019704474687014,0.33090697567917254,0.9804087260361485,0.0,83.67707946729202,1.8390700457259779,8.286341316979419,0.253632389662091,0.39490706846697987,-0.00480040664132067,0.15,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1899592692024825,0.3653438416002166,1.0569137171247085,1.209908366429516,0.3230693872557599,0.9859620067699683,0.0,83.8519082515109,1.9502782535012355,8.641563176942414,0.26481490542880676,0.3916097006545768,-0.004941300335081167,0.15,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.1962260568636718,0.35942998802397574,1.0624657584817903,1.216236640373774,0.31642403367109917,0.990697038274124,0.0,83.97622359605118,2.0497625189324835,8.934681897944202,0.27376428932047303,0.3875309161887891,-0.005052384369662349,0.15,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2024345561484486,0.35341361146123845,1.0680223709002032,1.222490683205212,0.3096727288195458,0.9954287206060126,0.0,84.08287275387532,2.151796323766499,9.243629961062322,0.28319929976504743,0.3831134818112524,-0.005163009974665733,0.15,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2083083579319955,0.3475404010699651,1.0734423118761915,1.2284206339363277,0.3030722925980044,1.0000445232024582,0.0,84.16889589027456,2.253418220521622,9.552657421790512,0.29255585152792807,0.38053641479796424,-0.005268010030090142,0.15,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2137935225951153,0.34185903834578446,1.0786283557684795,1.2339744175080154,0.2966692654589106,1.004457321058073,0.0,84.2318477658362,2.354671268465673,9.8562309106362,0.301842146374414,0.37909948864223303,-0.005366613867858805,0.15,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2051355496961205,0.3587436863884822,1.0655718170335944,1.2246263414177534,0.31536689898517506,0.993307297158845,0.02857142857142857,83.59711302826499,2.6681848538373356,9.783854732312605,0.29437267985236015,0.40116745779152385,-0.005243759370307521,0.22499999999999998,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2119597807840297,0.35192346709371414,1.0718294973496714,1.2315129026931713,0.30769033777639154,0.9986343401788118,0.0,83.67606037130173,2.8211209204549066,10.186034050100716,0.307126466089512,0.390305232117793,-0.0053665439408834,0.22499999999999998,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2173284656491339,0.3461619693103244,1.0769894612689792,1.2369180910996096,0.30124842265127144,1.003025601222653,0.0,83.72534102884778,2.9507177777428284,10.509094753436365,0.31691654320543855,0.38021500377077283,-0.005462223511711467,0.22499999999999998,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2222792919917969,0.34068850815864754,1.0819478422562574,1.2419390528145717,0.2950759178604254,1.007247698948353,0.0,83.75271828443164,3.0784598818616207,10.822312913743236,0.32647109610941216,0.3723355376555698,-0.005550964607783426,0.22499999999999998,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2270744314187843,0.3352274200454651,1.0868157682549413,1.2467586145554024,0.2889943869407783,1.0113925917394315,0.0,83.76136261142798,3.2068478495298125,11.138318892356342,0.33610766343235715,0.3656051627713951,-0.005636422592328882,0.22499999999999998,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2316309362718525,0.32988073705725524,1.0914838833847997,1.2513428217547853,0.2830295616320543,1.015358334043611,0.0,83.7539143889062,3.3341532014742272,11.45090397514225,0.345606755742759,0.360889515722046,-0.005718150906820957,0.22499999999999998,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.235949414133208,0.3245436753078103,1.0956271166690603,1.255686146617228,0.2771070802610371,1.018837831194105,0.0,83.73651459241411,3.4584336679510193,11.750716145644041,0.3547217356128278,0.35851213089877537,-0.005797224856852884,0.22499999999999998,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2402198566555787,0.3191468443740066,1.0996035903735704,1.2601082813542828,0.27092346336389883,1.022142990584164,0.0,83.70727534330874,3.5865901417747676,12.065055520472288,0.364328906892034,0.35528084908939994,-0.0058792687659811604,0.22499999999999998,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.244420870906822,0.31366378751900414,1.1034391338411023,1.264295987497039,0.2648953869082652,1.0253274090895461,0.0,83.66067050885673,3.714053641999628,12.376749669923814,0.37384808152376237,0.3527952533912906,-0.005957462828548726,0.22499999999999998,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.234706117376527,0.33287887611893613,1.090649366511708,1.2539730304296286,0.2861755506421397,1.0146316602350842,0.0,82.86950637456223,4.162317502506474,12.128140841555997,0.36307785738156884,0.3685002544421736,-0.0057982644417722,0.3,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2389248385029619,0.32758005769100734,1.0949614555684726,1.2582410095773655,0.28025302457773704,1.0182724893170172,0.0,82.82873863576032,4.317548823956375,12.45050533593999,0.37286179275775,0.35880498002238026,-0.005875220791419639,0.3,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2430182137291919,0.3222190375047784,1.0988723585617373,1.2623853569767214,0.2742730306367779,1.0215348218868634,0.0,82.77750752008834,4.471599849163353,12.769034116539805,0.3825333189679384,0.3512647778544632,-0.00595164400396983,0.3,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2468985971771989,0.3169758894150729,1.1025650344947595,1.2663145949509587,0.2684310944330889,1.0246030000383457,0.0,82.71467090225696,4.622620748375065,13.07897838486825,0.39191626175000627,0.34590079271207974,-0.006024620935379282,0.3,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2505855140294466,0.3118467199553956,1.1060650590310344,1.270058307467192,0.2627068927624193,1.0274995913128122,0.0,82.6395107970608,4.771779342251943,13.381493555290731,0.40112184211923274,0.3416420327287705,-0.006094648388654755,0.3,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2543008526995811,0.3065306719179418,1.1093353537827932,1.273829972162351,0.25678441060171525,1.0301681847316013,0.0,82.55201303746527,4.924223961689506,13.693816045656622,0.41064037730376257,0.3372686289806215,-0.006166825258306197,0.3,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2578518505413832,0.30131670633915514,1.1124624030634904,1.2774376729665669,0.2509759340863926,1.0327110678785827,0.0,82.4533264250668,5.074227380164969,14.000249415664877,0.4199264171585685,0.33451198643477315,-0.006236291851407311,0.3,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.261353724245743,0.296089897640435,1.1155671204105477,1.2809959916639129,0.24515089228936576,1.0352319393511542,0.0,82.33920642713535,5.226791305741026,14.314249881759736,0.4294563148324787,0.331713997063561,-0.006305227655430873,0.3,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2647870507519197,0.29084040499982067,1.1185210420652019,1.284486110264682,0.23930322908419016,1.0376107321618142,0.0,82.21289785049609,5.380099838790915,14.630214206879181,0.4390571275038968,0.32930320920520706,-0.006373689005981842,0.3,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2562184628923805,0.3102319899008248,1.1083889137411977,1.2753094268356868,0.26075886865291353,1.0294152414972038,0.0,81.30501664674003,5.993587877319633,14.432659575207175,0.4299876477957816,0.3430078170812613,-0.006220658045470784,0.375,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.259657877028193,0.30504763115908656,1.1114622480216674,1.2788071606581393,0.2549892868296885,1.0319138008360667,0.0,81.1885662852292,6.171852525525246,14.748990290129674,0.43956971623049496,0.3358787798703142,-0.006288014367764716,0.375,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.262940339466513,0.2999918405034347,1.1144547728296728,1.2821481255341811,0.24936085121127038,1.0343465280760242,0.0,81.06015617666478,6.348172425079485,15.059265052036622,0.4490036133393894,0.33037629085375575,-0.006352489937332534,0.375,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2661561094618108,0.2949401525192878,1.1173586637596977,1.2854216774902028,0.2437383724543266,1.0366968907274035,0.0,80.9190426786243,6.52521674734683,15.37190350072804,0.45849270455975855,0.3256863447439453,-0.006416205481245912,0.375,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2692915354505172,0.28991060511886185,1.1201562606987387,1.2886157760983457,0.2381400330974554,1.0389497242931212,0.0,80.76610072828845,6.702255343489563,15.684488573253848,0.4679813595039666,0.32170324226574465,-0.006478918636298875,0.375,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2723377181303335,0.28494136344660403,1.1229176710829343,1.2917206305144227,0.2326063443262153,1.04117308129549,0.0,80.60044619521645,6.879341717749978,15.997462655977573,0.47747365468571257,0.3179692391949944,-0.0065400824297015825,0.375,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2753177232667317,0.27996605095160254,1.1255209798155863,1.2947609548191563,0.22706682842158704,1.0432486870819566,0.0,80.4252290294679,7.055880283378865,16.309212242444886,0.4869242120669612,0.31478027773492945,-0.006600761501348251,0.375,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2781948397405618,0.27505393188357236,1.127998543524976,1.2976979795482908,0.22160003455099753,1.0452119894240974,0.0,80.24330877493897,7.229427471932756,16.615254564840182,0.4961468550044005,0.31272273506753123,-0.006659856071778686,0.375,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2810583463296412,0.27008823495172596,1.1304165404730857,1.3006180951887678,0.21608167239867154,1.0471163604463083,0.0,80.04454494787501,7.406901223083808,16.928402689806745,0.5056686646159092,0.3104542491961442,-0.006719204273986951,0.375,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2728153228888162,0.28997779073961605,1.1211287008007322,1.2917903066017016,0.2380911300972406,1.039751678705227,0.0,79.04057446173891,8.159284520360163,16.688713851035768,0.495827588594296,0.3228857297752071,-0.006563148601399782,0.44999999999999996,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.275656269840253,0.28516059708122504,1.1237775312356812,1.2946909331585479,0.23273098848571533,1.0418840576154105,0.0,78.8514914973132,8.360832895109109,17.001207207340116,0.5052909774672449,0.31735980028051136,-0.006620357746264016,0.44999999999999996,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.278449201682073,0.2803217608732871,1.1262776506386505,1.2975444136703875,0.22734880617150183,1.0438762555548833,0.0,78.65245779718951,8.562306112529926,17.313479637285006,0.5147495944463446,0.3126962785052058,-0.0066774223257075604,0.44999999999999996,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2811858032278314,0.2754941770777046,1.1286888772536543,1.3003419777380512,0.22197901604816905,1.0457863472423825,0.0,78.44246361435358,8.763847201162019,17.62596131272329,0.5242125207086996,0.3087124709767566,-0.006733868455426784,0.44999999999999996,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2838600661870239,0.2706902799802408,1.1310115384443973,1.3030777677448877,0.216635130481598,1.0476155751621765,0.0,78.22291537483123,8.964641340018902,17.93731753704418,0.5336280215885019,0.3054460448947514,-0.006789531048088826,0.44999999999999996,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.28647905146645,0.2658996535245997,1.1332388562035154,1.3057581346116298,0.2113072493942365,1.0493569908826084,0.0,77.99353442041826,9.165053307454542,18.24770469889524,0.5430192576161614,0.30248382012886355,-0.006844579311289289,0.44999999999999996,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2890461311463655,0.26112472186386404,1.1353891432471717,1.3083865161116406,0.20599726185349992,1.0510278025723787,0.0,77.7537561002056,9.365385490230281,18.55779351975915,0.552405427951129,0.2997069000401533,-0.006899006582398504,0.44999999999999996,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2914543571448243,0.2564907086979039,1.1372645641120063,1.3108614520516588,0.2008422657465888,1.0524531085233813,0.0,77.53766411027227,9.549162803132136,18.842865095641084,0.5607404954369613,0.2965511157809686,-0.00695101716131577,0.44999999999999996,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.293660447279035,0.25211320629250816,1.1389871107309588,1.3131316963718958,0.1959799209438366,1.053755415181846,0.0,77.35172303199606,9.712953224881062,19.097632185649264,0.5678065539607025,0.2928024562413447,-0.006998770981043956,0.44999999999999996,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2845745146815681,0.2741111805856546,1.1300971535058502,1.3034704223551357,0.22035158860027784,1.046921632587976,0.0,76.29207556469095,10.534317902454099,18.638110673405098,0.5542485933308353,0.30101070216736914,-0.006813795443692289,0.525,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.287100180883685,0.2694209050798903,1.1323457588689383,1.3060577858599454,0.21513680230798732,1.0486919707364963,0.0,76.04003211399878,10.761012791274489,18.95123093893691,0.5637285872802442,0.2964166138395231,-0.00686661118092749,0.525,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.289588559143853,0.2647129192788824,1.1344702409825709,1.3086083788871732,0.20990394493280884,1.050345418023366,0.0,75.77896640989744,10.987347536650415,19.263909082145524,0.573188981586417,0.29240325849854476,-0.006919359475046405,0.525,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2920244043042848,0.26003152981977606,1.1365296386118728,1.3111072602851968,0.20469883321349652,1.051940006882245,0.0,75.50846474088024,11.213046653928995,19.575591930968013,0.5826147838872922,0.28899992049375167,-0.006971407295099263,0.525,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2943523692906287,0.25542489571529475,1.1383496464277625,1.3135019904188585,0.19957697702183927,1.0533172846701566,0.0,75.25410374116399,11.425293801551401,19.8693501572334,0.5913085062068789,0.28563464010400785,-0.007022108793438203,0.525,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2964449085531715,0.25114426138773277,1.1400220573167192,1.3156583955091092,0.19482481409171928,1.0545813773970407,0.0,75.04510664927176,11.607697190494704,20.124280197675443,0.5983780783942696,0.281701952336601,-0.007067628643308593,0.525,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.298437772294854,0.24699170946050256,1.141633986994646,1.3177214783726923,0.19020205904609108,1.0557976809412029,0.0,74.83917084548253,11.783846022516858,20.366447962112225,0.6051072665315297,0.2778107360959484,-0.007111226184312425,0.525,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3001515816737894,0.243227232993699,1.1429761622528272,1.3195035790083764,0.18602175714390612,1.0567918639295333,0.0,74.67447366161417,11.933064094669577,20.55204362637959,0.6103708350840586,0.2734102118703797,-0.0071489027183749,0.525,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3017869731746614,0.23957124514552644,1.1442748214634735,1.3212052395223786,0.18196576300249112,1.057753544832522,0.0,74.51445593507097,12.076414170560202,20.72498936253418,0.6153150569012353,0.2690722585233632,-0.007184836795765981,0.525,0.6,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2942150475849903,0.2599873832555008,1.1371515028614811,1.313052263700862,0.2045747393725925,1.05244914760147,0.0,73.08873783932563,13.16472208096889,20.501270616977713,0.6102248609985186,0.28166122892026885,-0.0070260573828407336,0.6,0.0,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.296481310881945,0.25540573770683445,1.1389495538421766,1.3153843696867935,0.19948405947706002,1.0538092125745542,0.0,72.79515519376871,13.407210471818244,20.80413430130622,0.6192719272294402,0.27756372819971165,-0.007075645188858809,0.6,0.075,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.2984891002687602,0.2511969134522743,1.1405866540590903,1.3174577307986632,0.19481009290780488,1.0550466445736122,0.0,72.56211785775189,13.60943090784441,21.060690285731376,0.6264014718021147,0.27296217949682167,-0.007119539403740521,0.6,0.15,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3004267660563487,0.24707232268892287,1.1421754568799907,1.3194648408131766,0.19022114590934996,1.056244627588315,0.0,72.32978709182524,13.806671475073209,21.308958142577474,0.6332938797653909,0.26855880504817103,-0.00716214207985838,0.6,0.22499999999999998,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3021032532503631,0.24331809454096837,1.1435058241575613,1.3212090953616173,0.18605375284493791,1.057229501605315,0.0,72.14331261231018,13.97306110348538,21.500857306225274,0.6387171954040658,0.2640387206316837,-0.007199211657802074,0.6,0.3,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3036722449056286,0.23972312739302787,1.1447748532821753,1.3228441899302004,0.18206686524236135,1.0581689104031504,0.0,71.97010366823395,14.128280688148497,21.67263973722975,0.6436086041975474,0.2597509339405213,-0.007233849564601186,0.6,0.375,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3052355339481663,0.2361171214763457,1.1460186534529382,1.3244729720702297,0.17806825255526548,1.0590839411795736,0.0,71.79028391873598,14.284488276254717,21.845525811933395,0.648547060774034,0.25552287000626106,-0.007268565336380289,0.6,0.44999999999999996,synthetic_sensitivity_2d_subsidy_penalty.csv
critical_infrastructure,subsidy_penalty_grid,nash,1.3067855982944152,0.2325021292444114,1.1471941276933468,1.326087246926769,0.1740630817666548,1.059934849962807,0.0,71.61009882618634,14.438464346932543,22.015931426132664,0.6533792546158353,0.25164019947995414,-0.0073033269424048475,0.6,0.525,synthetic_sensitivity_2d_subsidy_penalty.csv
