scenario,policy,mode,final_G,final_H,final_D,avg_G_tail,avg_H_tail,avg_D_tail,avg_free_riding_tail,avg_welfare_tail,avg_policy_cost_tail,avg_Q_tail,avg_effort_tail,avg_effort_gini_tail,stability_tail,subsidy,penalty,threshold,backlog_reduction,policy_template
critical_infrastructure,subsidy_penalty_grid,nash,1.0394099466646272,0.49666947907446823,1.041307202876706,1.061248541876337,0.46018911637887383,0.9871110116572591,0.13214285714285712,78.62452963360137,0.42888792764192785,5.076085917795555,0.15545730576835348,0.402994386210222,-0.0019841689131390727,0.075,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.055483997513845,0.49030073612923747,1.0497140065448374,1.0774826868039118,0.45271228205475134,0.994259222400186,0.05714285714285714,79.28439883485503,0.4492932374641121,5.400785407185099,0.16601647141489984,0.40355011709943406,-0.0022731433448865968,0.075,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.070988475162512,0.48355588949182005,1.0579438781532704,1.0927107568182506,0.4452047384382759,1.0012601967976709,0.03571428571428571,79.87834260691179,0.4761905852048334,5.744706298824076,0.17712022293517465,0.4055850000766454,-0.0025444164817304826,0.075,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.0840015397013019,0.47778745005011447,1.065512167185193,1.1060751219016751,0.43826916479983236,1.0077085174131732,0.007142857142857143,80.38521169923318,0.496033946464229,6.077215305468663,0.18789388436732532,0.4117134191287686,-0.0027810541341494466,0.075,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.096240882999152,0.4718745318745773,1.0724922930168415,1.1183319128638898,0.4314358254533007,1.0136236092173172,0.0,80.82497047879556,0.5221591962752685,6.415784629243951,0.19891778905724522,0.4191250159974309,-0.002999613042659527,0.075,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1064810427694596,0.4666847837222935,1.0786626132838575,1.128351176339642,0.42564060633337,1.018883955050987,0.0,81.16651859965994,0.5475013948861485,6.724633942217715,0.208571959956628,0.4215295879986334,-0.0031780743642067233,0.075,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.115882229837631,0.4615933735388966,1.0842365556383984,1.1374824210116943,0.42003888058422667,1.0236097659410528,0.0,81.4676353862318,0.5717601932651972,7.028738006789309,0.21781340695817034,0.4208114101393958,-0.0033417660911604363,0.075,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1197043864902878,0.4595283560366332,1.0865948860461525,1.1414548664695976,0.4175056885149377,1.0255987432790954,0.10357142857142856,81.30915108673078,1.1427975029943103,7.16511669376748,0.21767571485605913,0.4269345659647489,-0.0034129912374184224,0.15,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.129688254610928,0.4538885337821321,1.0929630903518133,1.1513926321528416,0.41106467806518177,1.031006361041249,0.05714285714285714,81.62375111175842,1.2099226801554332,7.534988262406164,0.22960432002960635,0.41632819315121206,-0.0035907408683781283,0.15,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1387987336632805,0.44849348901444697,1.098926883648952,1.1604397957563957,0.40492674081529234,1.0360683609247079,0.05,81.88997242835703,1.2754340479837372,7.902508581102205,0.241439818663569,0.41071516019594895,-0.0037529742802778487,0.15,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1470551091857026,0.4434004025767372,1.1044887715144809,1.1686212037303165,0.39914602011812816,1.0407891973748107,0.0,82.12030560291376,1.3288647229454087,8.263528012622857,0.25311709008483974,0.40850395169225884,-0.003899989465433823,0.15,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1543544236533338,0.43872338793067406,1.1095459198267672,1.1758865435526613,0.39381372285288013,1.0450803347380815,0.0,82.30175150475803,1.3862612540368426,8.608810567753446,0.2640497626736843,0.4057235138296753,-0.004030847181731079,0.15,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1603634244976975,0.4347468784400092,1.1138067329463737,1.1818461864388212,0.3893005810020306,1.0486968373584467,0.0,82.43891839315512,1.4347371222021357,8.911638476462995,0.27328326137183545,0.40064422739413824,-0.004138359127212249,0.15,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.166066377523442,0.43084316878831336,1.1178922445687127,1.1874684341288875,0.3849068793973479,1.0521608599030345,0.0,82.55252965331022,1.4833730343003144,9.215478907852901,0.28254724462863134,0.3967258822142179,-0.004240179332982014,0.15,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.171406133407312,0.4271220192228841,1.1218703248125617,1.1927851097285787,0.3806505199314227,1.0555384678089332,0.0,82.64389201536193,1.532017443981792,9.519753021825125,0.2918128464727223,0.39430124671765365,-0.004336470519285929,0.15,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.176526334412832,0.42343113075295724,1.1257079282060372,1.1978417919379103,0.37648908318473173,1.0587946225027636,0.0,82.71496202073399,1.5808464909280993,9.825221993452555,0.301113617319638,0.3926255639576228,-0.004428289370109889,0.15,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1775083342613342,0.42271518592420126,1.1264584287476485,1.198816049450724,0.3756755879519793,1.0594315964176944,0.02857142857142857,82.2183566373503,2.342360114803834,9.88608285175981,0.29744255426080435,0.40217345961299045,-0.0044459956227186626,0.22499999999999998,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1832421182397017,0.41845989002606276,1.1308883419565852,1.2045075958442135,0.37083692473140367,1.0631898991724635,0.0,82.29123869480793,2.434990923036003,10.254816259817746,0.30920519657600043,0.39501709496102655,-0.004549627159099484,0.22499999999999998,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.187745589905492,0.415023080265422,1.1344311497244215,1.208957428530345,0.36695308197656595,1.0661959682731394,0.0,82.33890589630063,2.508009934669663,10.56063646724595,0.31847745202154454,0.386863136735638,-0.004630862916646661,0.22499999999999998,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1920651135995892,0.41164520168698715,1.137873955189627,1.2132232720820273,0.3631384250865294,1.0691153230628134,0.0,82.36863753967943,2.5817282999137907,10.86873012255683,0.32783851427476707,0.3796678440552129,-0.004708971346805646,0.22499999999999998,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.1961560038016699,0.4083777342313857,1.141200123896494,1.2172627330058927,0.3594488191262048,1.0719366863981,0.0,82.38100604507045,2.654809562282737,11.175157037932351,0.33711867457558575,0.3740849578682661,-0.004783060345890877,0.22499999999999998,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.200081105311932,0.40517256077553043,1.1444374504677288,1.2211345610650353,0.35583465542487425,1.0746819862267007,0.0,82.37655480540468,2.728333066053174,11.48307051513396,0.3464549925146888,0.3698381360033284,-0.004854255617694814,0.22499999999999998,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.203817314095744,0.4020645743215946,1.147584067297904,1.2248249040279684,0.3523227857528447,1.0773514501401904,0.0,82.35595619998472,2.8015848875749905,11.790359136542452,0.35575681112063373,0.3668951263878663,-0.004922208778895681,0.22499999999999998,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2074301996895371,0.3989950926211063,1.1506637946481193,1.2283898690459094,0.34885931055626557,1.0799630421880528,0.0,82.31930116147898,2.8758367316542657,12.1007229612866,0.36518561671800204,0.36411341026591565,-0.004988035578004979,0.22499999999999998,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2108787401382415,0.3960106657392453,1.153655481082962,1.2317918820119682,0.3454922387915049,1.082500610354567,0.0,82.26740987504596,2.949758128023831,12.410265334722464,0.3745724607014389,0.3620440723475606,-0.00505096584440709,0.22499999999999998,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2092006501750319,0.39747039954816277,1.1521956591947222,1.2301364822352445,0.34713903577339295,1.0812625732387269,0.0,81.54098751944696,3.8530904852383605,12.258012982418425,0.3669609985941296,0.369298891927469,-0.005020321560379459,0.3,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2125729089465824,0.39452351210486325,1.155140975177991,1.2334629476149228,0.343814655920833,1.0837604712598876,0.0,81.49736667799053,3.951488854341741,12.567267236546982,0.3763322718420706,0.3610072449867269,-0.005081930867809448,0.3,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2158112731205506,0.3916419882581677,1.158011564347379,1.2366567326534343,0.3405644832192086,1.086194934790839,0.0,81.4390409518723,4.049997161500145,12.876888470445696,0.3857140153809663,0.35441706983554955,-0.0051412082320781705,0.3,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2189239932449434,0.38882336356309455,1.1608109375383284,1.2397260555594016,0.3373856557510415,1.08856894743981,0.0,81.36637149200911,4.148606884255894,13.186848219685988,0.39510541754818046,0.34907876111721275,-0.005198295424892668,0.3,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2219640378719483,0.38595620186019475,1.16336143041809,1.2427265292493068,0.3341576377211053,1.090707152966442,0.0,81.28286987222486,4.247302117968701,13.497093302500787,0.40450496361606686,0.3442858513950283,-0.005255030650427289,0.3,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2249025115218197,0.38312221538383473,1.1658059488133736,1.2456271461784365,0.3309684428675772,1.0927498970034955,0.0,81.18635339119676,4.34608276611249,13.80762345116939,0.41391264439166564,0.34026157016641984,-0.005310205073082941,0.3,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.227757076102409,0.38029120817991013,1.16810114514613,1.2484461967549616,0.3277852856723135,1.0946541480650325,0.0,81.07790147744106,4.444940650560627,14.118411340070834,0.423327681005774,0.3371564785910759,-0.005364361737429768,0.3,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.230513490070613,0.37750974397564946,1.1703303340978706,1.2511682129028678,0.32465830865693746,1.0965015647571608,0.0,80.95635919870728,4.5438736423210955,14.429449889476535,0.43274987069724724,0.33482548128817746,-0.005416842425924856,0.3,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2331742468920834,0.3747662908290805,1.1724505949336748,1.2537962679805235,0.3215755002042207,1.0982510811486168,0.0,80.82339424665327,4.642242376692163,14.739317902770132,0.4421183215897299,0.3333173339990688,-0.005467851952933728,0.3,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2319111087818277,0.3760796299210614,1.1714604447819776,1.2525484270832483,0.32305082989541006,1.0974366823846706,0.0,79.97039399490315,5.70553081023588,14.591310390429916,0.4347071093513051,0.34364743915484075,-0.0054435440721044,0.375,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2345323186984523,0.37334753791566805,1.1735342762900731,1.2551377264114054,0.319981395123361,1.0991441049138397,0.0,79.8469060224902,5.828700838381728,14.901583214685859,0.4440914924481316,0.3371546733329459,-0.005493970791149105,0.375,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2370656189382698,0.3706682846393013,1.1755624804609743,1.2576399362697028,0.31697135747759664,1.1008138824507094,0.0,79.71069080651392,5.951949519750178,15.212066019093756,0.45348186817144215,0.33183540887492086,-0.005542826787643229,0.375,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2395193071690833,0.3680307884322047,1.177531748598205,1.2600635511407945,0.3140086270792084,1.1024326296541038,0.0,79.5622148737099,6.075270876207268,15.522742829810245,0.4628777810443633,0.3274467937372244,-0.005590334840621852,0.375,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.241903453821406,0.36541836344100725,1.1794194293020432,1.2624189727565345,0.3110750497710782,1.1039777998654146,0.0,79.40208480984472,6.1986590190098365,15.83359790991421,0.47227878240074944,0.32373467162104397,-0.005636797303253005,0.375,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2442211565088472,0.36283120909824257,1.181230419406057,1.2647091884925166,0.3081707747578665,1.1054539629178888,0.0,79.23041608678258,6.322109817408614,16.144620228126836,0.4816845575168468,0.3203150610179889,-0.005682252376653707,0.375,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.246474129384722,0.36027258507944043,1.1829743776185673,1.2669357739341605,0.3052992279224436,1.1068703800214028,0.0,79.04723283314051,6.445619670799362,16.455800170800096,0.49109483206090376,0.3174329646214189,-0.005726689382561073,0.375,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2486586745497423,0.357759547570323,1.184683216484866,1.2690945855638964,0.3024787595539038,1.108258194181702,0.0,78.85217237438934,6.569186208449913,16.767131415941186,0.5005094254057076,0.3151707588838458,-0.0057698866245531055,0.375,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2507899296200802,0.3552593506149618,1.1863073322282014,1.2712014121721453,0.29967392414925265,1.1095684351049124,0.0,78.64623933338271,6.692803855958724,17.078599060410568,0.5099279128349504,0.31342125683613975,-0.005812373518213926,0.375,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2494105908857394,0.35688389938736137,1.1852620487494294,1.269842086203723,0.3014893753503637,1.1087259333153137,0.0,77.68078959397225,7.8969809189891444,16.876495460981662,0.5013956139040727,0.323421743124792,-0.005784921784505098,0.44999999999999996,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2515239725570706,0.3543893326160523,1.1868625512380389,1.2719312113410703,0.2986914061026056,1.1100147656679495,0.0,77.48534318339769,8.04540736942613,17.18818449128019,0.5108195155191193,0.3180860765364432,-0.005827148324876491,0.44999999999999996,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2535758458123158,0.35193765613178646,1.1884319964713244,1.2739594287673106,0.29594141420871134,1.1112785097881228,0.0,77.2783218372308,8.193890043303208,17.49999720790943,0.5202469868763943,0.3135756738123193,-0.0058682522735392095,0.44999999999999996,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2555690806581827,0.34952751430228873,1.1899715276100697,1.2759295868253056,0.29323787332570805,1.1125180909025572,0.0,77.05985321602839,8.342425627366529,17.811926318288602,0.5296778176105732,0.3097487926245498,-0.0059082840597728115,0.44999999999999996,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2575063673027427,0.3471576110164178,1.1914822275819377,1.2778443549066778,0.29057932506017503,1.1137343854016104,0.0,76.83005708038229,8.491011055165131,18.12396507326365,0.5391118130263575,0.30661823369369967,-0.005947291007600525,0.44999999999999996,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2593902300601987,0.34482670651953745,1.1929651231274376,1.2797062373396701,0.2879643752648473,1.114928224126824,0.0,76.58904590225151,8.639643485061898,18.436107218675716,0.5485487927023427,0.30381605782430565,-0.005985317574514537,0.44999999999999996,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2612234887016656,0.34253238420017584,1.1944192001574723,1.28151806344632,0.2853903573516128,1.116098442507612,0.0,76.33695859695229,8.78832019650731,18.748346766582525,0.5579885839052263,0.3011936094239709,-0.006022423929905513,0.44999999999999996,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2628622910979035,0.3404556631317128,1.1957132708085136,1.283141697339842,0.28305407524199666,1.1171368943060656,0.0,76.10778706827486,8.919884103624783,19.034662698378398,0.5663418478491926,0.2981571539507317,-0.006055821103692932,0.44999999999999996,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2643011968348388,0.3386019549129729,1.1968131556366763,1.2845643200097567,0.28097564532041264,1.118012939225106,0.0,75.91024660777535,9.031113762243418,19.29010996814189,0.5734040483964076,0.2945457899618895,-0.006085310622872653,0.44999999999999996,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.261812914184702,0.3417914146655344,1.1948950069577648,1.282103933247377,0.28455302207255795,1.1164818396851937,0.0,74.89585678542005,10.30049666794115,18.85108768485788,0.5605712472348925,0.30146244091559093,-0.006034424798276122,0.525,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2635919239812539,0.3395191602948627,1.1962754361113808,1.2838625080480934,0.28200480224712465,1.1175855648169801,0.0,74.63519207636182,10.474102798954105,19.16363472158705,0.5700191999430805,0.29701598996714823,-0.006070735012223355,0.525,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2653279828079638,0.3372729958339678,1.1976162754147879,1.2855788019761607,0.279486062814359,1.1186547546983752,0.0,74.36387974145022,10.647750622489486,19.476259458787844,0.5794694216320808,0.2931391842442089,-0.006106328394169358,0.525,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2670196941692748,0.3350610891564115,1.1989332157575276,1.2872512194125345,0.277005575992855,1.1197046741547547,0.0,74.08176084682773,10.821438546533559,19.788958932040483,0.5889218256616902,0.28988721484122326,-0.006141102771208662,0.525,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2685809054998167,0.3329934122143082,1.2001350428425324,1.2887981937878599,0.27468125623697615,1.1206587309860967,0.0,73.81390415869487,10.981809188509992,20.084367903498496,0.5976494796468023,0.2866442668852996,-0.006173435543920552,0.525,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2699111273691517,0.33120555218139974,1.201130737166956,1.2901137266972458,0.27267747543426213,1.1214436588161916,0.0,73.59376824743558,11.111739834344334,20.34014667938434,0.6047205352024128,0.28284164267408146,-0.006201121854587099,0.525,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2711402450197,0.3295426186949318,1.2020607330958788,1.2913348899703636,0.27080320003123215,1.1221768472108484,0.0,73.37792153621686,11.23486569266784,20.582004367106652,0.6114212621860049,0.2790703836401196,-0.006226861965412722,0.525,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2720636612666916,0.32828499300545694,1.2027642306620236,1.2922505226445893,0.2693888478340982,1.1227317842504188,0.0,73.20322505417917,11.330764447259085,20.766639466671222,0.6166402420277053,0.27478779612276094,-0.006246190714016525,0.525,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2729141078188235,0.3271197695609567,1.2034141984841975,1.293091335587214,0.2680828712300598,1.1232445816157806,0.0,73.03352436317537,11.420859500442358,20.938764941331662,0.6215433741737337,0.2705646783458209,-0.006263967199702708,0.525,0.6,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2719298131882701,0.3284675361044192,1.2026650669669523,1.2921112203910075,0.2696059876135125,1.1226547228324746,0.0,71.64215336815448,12.963141976457319,20.739098723644233,0.6172924750693961,0.28205787178977687,-0.006243233880501964,0.6,0.0,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2734227865633891,0.3264193108270513,1.203804841148336,1.293589690623283,0.2673061145829023,1.123553323588951,0.0,71.33610507193727,13.153169994769621,21.042331328489382,0.626341428322363,0.27809901752433686,-0.006274510571546071,0.6,0.075,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2746629318036802,0.3247035731577686,1.204759046631941,1.294816753529172,0.26538125908378907,1.124305808458071,0.0,71.09176879178355,13.30289840857439,21.29963744172312,0.6334713527892567,0.27362899549474023,-0.006300522926350471,0.6,0.15,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2758359993316128,0.3230693324569601,1.205668059889112,1.2959816810726172,0.2635397570388847,1.1250223043148846,0.0,70.84878226307484,13.447414166254411,21.548288909900144,0.6403530555359245,0.2693440203971632,-0.006325266557783538,0.6,0.22499999999999998,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2767245009262973,0.32182317641690816,1.206359789353245,1.2968624054778972,0.26213845930311147,1.125567596935972,0.0,70.65211979369771,13.560539217128937,21.739555528609138,0.6457399627204256,0.26494670386876285,-0.006344006413722597,0.6,0.3,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.27751524793087,0.3207081522244499,1.2069788182553203,1.297644097299006,0.2608885082408951,1.1260558965899787,0.0,70.46723549148668,13.663614707190023,21.91187159376706,0.650648319390001,0.26066495518936494,-0.006360658558488552,0.6,0.375,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2783030538922637,0.319581300430692,1.2075600224469552,1.2984233429939827,0.25962607463464016,1.1265080880238856,0.0,70.2778903010682,13.766694859064557,22.084195287934612,0.6555568980506932,0.25653050961486756,-0.006377420378377074,0.6,0.44999999999999996,0.0,0.0,pure_subsidy_penalty_from_baseline
critical_infrastructure,subsidy_penalty_grid,nash,1.2790840998118198,0.31845407998497854,1.2081219949287219,1.2991960688295587,0.2583635744574865,1.1269423996347818,0.0,70.08379057308005,13.869779993262654,22.25652714230149,0.6604657139648883,0.25254066955368726,-0.006394125587952465,0.6,0.525,0.0,0.0,pure_subsidy_penalty_from_baseline
