scenario,policy,mode,final_G,final_H,final_D,avg_G_tail,avg_H_tail,avg_D_tail,avg_free_riding_tail,avg_welfare_tail,avg_policy_cost_tail,avg_Q_tail,avg_effort_tail,avg_effort_gini_tail,stability_tail,subsidy,penalty,reputation,matching,budget,backlog_reduction,threshold,policy_id,is_pareto
critical_infrastructure,random_policy,nash,1.3144150250569282,0.29890924384226514,1.021510844056321,1.3269526455455747,0.2586845882586883,0.9725055743769008,0.0,85.8435783764723,3.6463276743752076,13.189530688045293,0.39576959145917323,0.32076287880868387,-0.0076540200795584545,0.07955570798979422,0.18935986362046495,0.3235060455940715,0.3250575344850864,0.014265331727968095,0.0023014751596679654,0.07123319188940232,10,True
critical_infrastructure,random_policy,nash,1.2822711024350246,0.25457007473988574,1.0285436456567008,1.299527239046781,0.21176174635677922,0.9778904669698221,0.0,86.7833700565453,3.2807751602681265,9.727361336812134,0.29689503935904854,0.35987835099146787,-0.006969841344485195,0.04130405179721125,0.39104473157340425,0.17895572968799853,0.16483126203913553,0.0035221345896204073,0.056825845442231175,0.0982803339767965,11,True
critical_infrastructure,random_policy,nash,1.2518913672508818,0.3659357136919144,0.9662366401528716,1.265935704905675,0.33336003990880225,0.9256732292857845,0.05714285714285714,85.91910785223224,2.033723941788533,7.603882101265343,0.22994928628813854,0.3687741215560222,-0.006307319264360539,0.01257873871778855,0.002590248330161149,0.19979742271618875,0.23511829127026782,0.01974936332059099,0.005558590030112354,0.11847426156667269,12,False
critical_infrastructure,random_policy,nash,1.3360095169172435,0.26861821373195893,1.0412598160919413,1.3522627450253886,0.22526969212637357,0.9887224662940757,0.0,86.21291336366595,5.624222937869841,8.984999125881327,0.27457146656017273,0.3493456435749799,-0.007558904736633315,0.015190699409363273,0.39040724132451265,0.18328874708082593,0.24075137442571667,0.04846134560892945,0.06168078612013963,0.13904225253466546,13,True
critical_infrastructure,random_policy,nash,1.2336515115074909,0.3718959767771333,0.9573388853238106,1.2477974858417555,0.34032781505047316,0.9181210169630198,0.0,85.36711763156234,1.862899658988443,7.466851475550387,0.2276906897382599,0.37925466149005777,-0.006049859474116209,0.07200769990655245,0.15476627792249836,0.08921819042901788,0.21424229098872397,0.01186235694218692,0.0016922207532286972,0.10726658428468752,14,False
critical_infrastructure,random_policy,nash,1.3550279195749162,0.2473141037245697,1.052461694349976,1.369881772703613,0.20129845439417726,0.9975423618967996,0.0,82.10032410900686,8.71076375417826,15.36494034535923,0.4586469286185891,0.31312835559446883,-0.008113564656832273,0.2805085676663085,0.19596057383242443,0.1466094318580532,0.1732024476359158,0.046869040395860956,0.02308906348822154,0.17721731756055514,15,True
critical_infrastructure,random_policy,nash,1.2552538723599627,0.3312920528566261,0.9859869309600416,1.2701828707797966,0.2959799416922993,0.9425419908683268,0.0,85.86344976995233,2.6591842788546556,7.719941976647494,0.2349344145263113,0.37263934440273916,-0.006435990053256568,0.05655117498508498,0.13313082056922348,0.12310733446160407,0.2424539226753399,0.009827204296261216,0.027152866413937795,0.11078214306440136,16,False
critical_infrastructure,random_policy,nash,1.2835768917118648,0.2956543724394285,1.0146550647271182,1.3002286119516389,0.25599304076125723,0.9668115584004626,0.0,85.02354332444663,3.762420758655395,12.76267241215077,0.3826496057131731,0.3352064685683742,-0.006786145043589209,0.17316114702379914,0.08804129607775374,0.18727319961192113,0.016725349964176156,0.021785829940354523,0.005021347398701729,0.20538231925416983,17,False
critical_infrastructure,random_policy,nash,1.3714453964340754,0.15851478041571412,1.0724795463350596,1.3860200347819998,0.10494772123716337,1.0112719470534361,0.0,80.6580145941299,10.903913864247677,17.375446460196255,0.5180101971598883,0.2949458293156417,-0.008918103434996605,0.30107128802042354,0.38436352488797465,0.1842492138017466,0.3043062791729983,0.02435198105547916,0.06251478081993031,0.11466885350754184,18,False
critical_infrastructure,random_policy,nash,1.3280316146234932,0.2486390406091188,1.043070092048992,1.341563277080703,0.20371185596182073,0.9897740129305238,0.0,83.08046068545997,6.592143508569752,15.814947868159491,0.47135192878982257,0.3065716422103927,-0.008001738351896381,0.22890029158775552,0.023750242536601542,0.2828608879009939,0.27182984888887074,0.010238548912185015,0.016357167126227153,0.12987218226316571,19,False
critical_infrastructure,random_policy,nash,1.2885873754471047,0.33112998582565556,0.998518220149243,1.3054451773361502,0.29492117174604204,0.9532059469528663,0.05714285714285714,84.97053354842058,5.038748060627645,6.2657056211339786,0.1904853228399418,0.3761732143631049,-0.006480863427982458,0.04025943729592535,0.07940377539053985,0.10433885381931104,0.19364790920081154,0.049916419627564136,0.05072517002128804,0.10973353220904111,20,False
critical_infrastructure,random_policy,nash,1.3637960631077222,0.21114074265341745,1.0629964769548659,1.3780011755509534,0.16182644795115234,1.0053118824412421,0.0,81.76096080449112,9.955349273346815,15.007814512615496,0.44806145094463334,0.32057111900662205,-0.008537709813220773,0.3027429419738298,0.19111369805547018,0.09699109262627917,0.31307748221950055,0.035552261069146225,0.047345076807788676,0.16190354023075687,21,False
critical_infrastructure,random_policy,nash,1.292226289172597,0.3223743099835373,1.0037312757872392,1.307601248348767,0.2850500596652791,0.9575997486104584,0.02857142857142857,86.07748462879604,3.867642012156492,7.811473470465536,0.23641367337394037,0.3620087371231394,-0.006835261322051783,0.005378886306577218,0.037498313989169765,0.2133039500459597,0.23549157837930815,0.035653877677737214,0.03606569397854723,0.0897897919011891,22,False
critical_infrastructure,random_policy,nash,1.350477130400142,0.1807119151714232,1.0637732978819316,1.3686258770941784,0.12930590777334228,1.0048734567802706,0.0,85.24142527126926,6.849232274506128,14.1011255626524,0.4229570938835516,0.3158105915058687,-0.008129958578424024,0.1536711193316855,0.3866329852136202,0.22978679157436793,0.09742061383766337,0.030366491691443342,0.06926932972602758,0.10244410659611296,23,True
critical_infrastructure,random_policy,nash,1.303087431833034,0.2702053972486158,1.0292968758643575,1.3171994969101997,0.22797241000443969,0.9787476007321163,0.0,86.19442388654434,3.681037034250237,12.121226906902042,0.36495991205094147,0.33369739122028963,-0.007511221310522426,0.09291787846765116,0.2580136828419569,0.2330701184995579,0.28131633968640785,0.002949903785859426,0.027619762743588083,0.16347515204928964,24,True
critical_infrastructure,random_policy,nash,1.3239464635183216,0.23345005608454955,1.045801655170308,1.3379468892071875,0.18735863580614623,0.9917077103211489,0.0,80.62700743143868,8.38724951012078,17.399391201520423,0.5177967246428435,0.29945813019674883,-0.00800677135415423,0.3437356416530675,0.19628259315354632,0.15718846320299565,0.2250415622016759,0.002082219657429246,0.015241343054817884,0.1778274206114468,25,False
critical_infrastructure,random_policy,nash,1.3265494645067328,0.2761436872732741,1.0347332669834792,1.340264824079544,0.2336041157731465,0.9833594535987393,0.0,85.34388333426446,5.157219070106777,12.47947871839105,0.3746926388123235,0.3335961570464969,-0.007766275395482469,0.12282677594949516,0.1190159154871635,0.23769093472646213,0.2916257026204689,0.02516566292152469,0.023535883573761556,0.18030335845768847,26,False
critical_infrastructure,random_policy,nash,1.3268356881384455,0.22702946708152813,1.048126506944856,1.3408286498320154,0.18029357632583282,0.9934687295067686,0.0,81.25192178586849,7.83471740130517,17.651015941294716,0.5249908554729138,0.29297451397890883,-0.008083159922234323,0.2973396551696691,0.06311679555071939,0.27306271625362794,0.2338663545843482,0.0016427775157222269,0.01780459871766735,0.21037239385790796,27,True
critical_infrastructure,random_policy,nash,1.2925821844239156,0.2989490030081364,1.0149114190702424,1.3061854707658351,0.2595506898636982,0.9670077316348101,0.0,87.0470926113692,2.6809919075412916,9.914776989887462,0.30049333652910515,0.346338035222876,-0.0072667469791468375,0.0009417579774346206,0.17261941704997016,0.2793617338397982,0.3463329807289294,0.005353536941041576,0.028342861351240378,0.05365037722115903,28,True
critical_infrastructure,random_policy,nash,1.3387701663663023,0.23321395446668938,1.0511877497930124,1.3551263494444334,0.18648200366156437,0.9961620754859521,0.0,83.79280435228696,6.3387061507678,16.217753152536133,0.4837694454060799,0.2942554118618745,-0.00785871971034427,0.186951575845528,0.1326498902688103,0.3463427978366105,0.0744130115491982,0.03361615138360897,0.024328955817941828,0.20133080775101714,29,True
critical_infrastructure,random_policy,nash,1.3472725072701752,0.27010193852136016,1.0429337994426193,1.3601292597472454,0.22635432513678697,0.990071983958538,0.0,81.66905646863361,8.481044372024305,15.4052265893333,0.4599659972444494,0.3152658435832185,-0.008135978991358261,0.2889389130303945,0.2662853564887551,0.12292963961856967,0.29699479918296173,0.03602034078242578,0.008148944204512952,0.08459012386890244,30,False
critical_infrastructure,random_policy,nash,1.3245051848544833,0.286829637339691,1.0304905494667376,1.3386776850418096,0.24532686532569012,0.9799631288924066,0.0,85.61631429094756,5.218673784932738,10.742166643703463,0.3228855321577277,0.36188141082063013,-0.007602120356323683,0.10813723084105616,0.02524278854721289,0.19502186530311566,0.28866746182606,0.03302073222198173,0.03159743799943364,0.05409810009142309,31,False
critical_infrastructure,random_policy,nash,1.3057671872598724,0.2772719195542584,1.0284064835642535,1.3214327706621392,0.2354402866901684,0.9781208585084977,0.0,82.73031412440989,6.433100527182635,14.239463010959536,0.4266132639033922,0.32519656979790384,-0.007281377292995689,0.31034505815113467,0.386381693054975,0.00431999720229485,0.07807662296931084,0.022384270601618884,0.007701704226770211,0.20139371908028048,32,False
critical_infrastructure,random_policy,nash,1.28010079408231,0.3195574622595238,1.0016866517507315,1.2968063371946714,0.2818994385370279,0.9558833426539279,0.0,86.3583591712355,2.3476455191098955,11.364093460277044,0.34387176794411484,0.3319477743413255,-0.006584945035466,0.04407486752463973,0.3159551745678694,0.25595322033841855,0.007925035340770248,0.032684538563001526,0.0005180084705615174,0.16814920734523098,33,True
critical_infrastructure,random_policy,nash,1.3195188034375258,0.2631594733128143,1.036617655616478,1.333646502592629,0.2197177212011194,0.984712685011897,0.0,81.86371866019503,7.436405737577447,15.588707116506978,0.4648397298433581,0.3167975540020385,-0.007733633716079963,0.3231760616499106,0.1693806019157177,0.09946380589941621,0.1922533206325016,0.014686927066382428,0.008364660094179233,0.1591817007942228,34,False
critical_infrastructure,random_policy,nash,1.2750351300564666,0.2635717997069925,1.0235726375642664,1.2921866068301675,0.2215540007276362,0.9739010805381481,0.0,83.69376732840955,4.9876393396631205,13.547192960288609,0.4048717024243134,0.34196186644739845,-0.006860665644628117,0.2912797135494327,0.060784817580565954,0.06690750315965287,0.029096953872409174,0.0010058739214067302,0.01797323173901172,0.11983884212334982,35,False
critical_infrastructure,random_policy,nash,1.3240674970049329,0.26724196630563024,1.0377526164119062,1.3404323537458438,0.22396706541284717,0.985760633986523,0.0,86.10406992240232,4.693205613413078,11.682263726735307,0.35312757913473114,0.3339049561123342,-0.007448085532573756,0.07283041962834465,0.3640584167351272,0.22410803132251417,0.12711917737965553,0.03764957700902079,0.0355571503729237,0.1520089554407878,36,True
critical_infrastructure,random_policy,nash,1.317641173301054,0.2265362673154487,1.0462500939396677,1.334604820441852,0.18007486751499152,0.9919189687646597,0.0,84.86408557381797,6.25780132570992,12.07586946886498,0.3621179909828328,0.35592189288766746,-0.007602110883925262,0.21957227198116533,0.026712297560894438,0.10344349341200357,0.15623722701499854,0.01564675412279907,0.055582998758652004,0.2068130439639812,37,False
critical_infrastructure,random_policy,nash,1.3599156431841906,0.19510959228994587,1.064591644019393,1.3748723382367043,0.1445990251363573,1.0061166520322495,0.0,83.26883824028215,8.975177335636113,13.982319003478175,0.4177445132897789,0.33023978945028254,-0.008517326247846124,0.24981965091883734,0.04000909533859809,0.15224239842551135,0.31000309045058777,0.028854837082515267,0.06313474247220682,0.1976074417268866,38,True
critical_infrastructure,random_policy,nash,1.318039732876733,0.2368823926240704,1.0434394898955044,1.3329063973349515,0.19129977471466986,0.9898424086413884,0.0,85.71254233012783,4.679724736788858,13.48783678393939,0.40476283300137406,0.320319317542545,-0.00780547217390945,0.1186031657323334,0.30022984239006845,0.2633470406269255,0.24772172801831133,0.00567190776144616,0.038411736135010185,0.08225046803001827,39,True
critical_infrastructure,random_policy,nash,1.3230469804521798,0.2722044065932456,1.0366800016372202,1.3410897397426749,0.22949756896692802,0.9849911100386334,0.0,86.38524173288769,5.124004882638788,8.934646386371046,0.27125610621555873,0.3548499970794372,-0.007160859651673096,0.012441589516611966,0.15999134113357838,0.22826319362329073,0.11257583035313058,0.049243347252688446,0.05892344342281715,0.09390571718026572,40,True
critical_infrastructure,random_policy,nash,1.3509575960310125,0.18084733479748225,1.0638512493416128,1.3690582237332838,0.1293827463012845,1.0049357351049406,0.0,81.60159996717425,8.98376029138484,17.658625931871676,0.526085080404332,0.2921547127561713,-0.008143760032223446,0.30221315694449874,0.3334705840259527,0.2086587346694373,0.0220916043804708,0.030516843768854874,0.046489421146794406,0.152129402971853,41,True
critical_infrastructure,random_policy,nash,1.190917723813592,0.337513514120582,0.9630711586275887,1.2094095415885409,0.3045979828992511,0.9231769706415467,0.05714285714285714,84.71652964973866,1.6406017260056527,7.112533646046757,0.21684720127628984,0.38217430779051464,-0.005132886651798091,0.06369872391555323,0.141619004442048,0.09115935751768792,0.011713539922385613,0.004265006996927063,0.02471653777223537,0.05480326952347766,42,True
critical_infrastructure,random_policy,nash,1.385865807356633,0.1607165323144799,1.0767620120932775,1.4011143166966957,0.10675949367657911,1.0148488794014934,0.0,80.45820858721822,12.010521508232655,16.604221433760234,0.4943433383322817,0.3074950860086065,-0.008966476505868931,0.3316167534337723,0.1449477354197423,0.1465565915994187,0.26083742288920647,0.04488563122636302,0.0675382355284558,0.06723438555485031,43,True
critical_infrastructure,random_policy,nash,1.2260769861005454,0.32613635914953265,0.9806097125560067,1.2442991214617019,0.29119787929797514,0.9380770829426566,0.05714285714285714,85.43268554541629,2.35011281392667,7.175433501934953,0.21721778786097937,0.368270137141138,-0.005662856856943205,0.019138844467249963,0.02418657429257225,0.17082359029807018,0.05744102602047967,0.015069095359655582,0.03495231051616876,0.1662524173407366,44,False
critical_infrastructure,random_policy,nash,1.2969635109111415,0.29389306748088667,1.0181710016433445,1.3102453960555018,0.2538274318312151,0.9696845847952158,0.0,86.01169931582388,3.318169763305243,12.230079435732641,0.36710780948961313,0.3400923393174775,-0.0074031832597717395,0.10409080267581267,0.03114920124459184,0.26769644028027023,0.2961804450756987,0.002281266583579389,0.011257461169819318,0.17060659193786845,45,True
critical_infrastructure,random_policy,nash,1.2936984353955001,0.2412387450447412,1.0358837999698345,1.3126305308373618,0.19673116892585268,0.9836851243392606,0.0,86.15183633691757,4.145446436136683,11.602166919330779,0.3490708389214521,0.3505342123365104,-0.00698692270787471,0.11797097939205393,0.12718425549906673,0.20101480626219165,0.02421375575286979,0.015868645340914367,0.04866799256412696,0.0812861486120175,46,True
critical_infrastructure,random_policy,nash,1.370247787906698,0.20231869244765668,1.0666747351367298,1.3855422543928202,0.15191239024126685,1.0080491209559654,0.0,78.35196433535619,11.083864395954777,20.221789084071375,0.6021253139418109,0.2647930704317335,-0.008536265900422502,0.3282979520442999,0.261366724193622,0.3482254445749404,0.12558431997503178,0.0445194555763233,0.022782528399548106,0.18605902540601232,47,True
critical_infrastructure,random_policy,nash,1.315168985924941,0.26431458220221415,1.0372369464688544,1.335314895115629,0.22119826624777078,0.9853331180092071,0.0,86.30597298750195,5.1428981557735405,8.43494280397005,0.2578838964050534,0.36130469923626174,-0.0068530259813893435,0.007968261423122663,0.37792766632877206,0.1787136532140471,0.031183744656361558,0.049777032868971144,0.06860629678176079,0.06348580144553347,48,True
critical_infrastructure,random_policy,nash,1.322328765498692,0.31792804420389925,1.0155202876460367,1.3358611355964818,0.2790291584986979,0.9675160579022419,0.0,85.79090756862963,4.1668818048707825,11.820708442273045,0.35644447751038166,0.3378117588408319,-0.0074701087220069295,0.0702983667667203,0.2851415738613818,0.24973876362597186,0.22739391657489544,0.042105727425454535,0.0017649485625065677,0.06956109700235727,49,True
critical_infrastructure,random_policy,nash,1.3756256302907015,0.18449203259190128,1.070910801040656,1.3909683859359818,0.1325458718875691,1.0109289547916762,0.0,83.24478465925492,8.99484897701306,15.651695844180496,0.46674386344299496,0.30461861662245826,-0.008703226401188258,0.1930940253891428,0.01353127328581385,0.3310264082905832,0.24721275319828656,0.04320087057101906,0.05937366800964561,0.16986642903699348,50,True
critical_infrastructure,random_policy,nash,1.3485055435269566,0.23431353018194312,1.0541693678786592,1.3653490337477299,0.1873462558939057,0.9986596007906877,0.0,83.46414086765303,7.698423707656769,14.615063966153432,0.4362052449056184,0.32230153302348785,-0.00788708745160921,0.23947988785783086,0.02044052602326554,0.20448228844350647,0.0771547836976298,0.04561879663418716,0.03528446959787623,0.1388005038946697,51,False
critical_infrastructure,random_policy,nash,1.332958837217687,0.23031339274864898,1.050210774758482,1.3501403370196683,0.1835636677034971,0.9952809967114781,0.0,86.19568379411348,4.760963628800864,13.752337422041405,0.4127732134184372,0.3089685847529584,-0.007710914245272982,0.07437697711847101,0.29817459263826535,0.33931524092630494,0.08514461592441516,0.0319554250027768,0.04206750310169634,0.17616623255624986,52,True
critical_infrastructure,random_policy,nash,1.2784810877468074,0.28636262781872956,1.0183326807851238,1.2985668238872745,0.24631635551739967,0.9698996048029478,0.0,85.69898719982581,4.355139274731285,8.035110208444186,0.24467281387659692,0.37266796746450215,-0.006285901002530098,0.05856556661448832,0.14761820450576285,0.13229895923475293,0.006887926534715632,0.03624782678820242,0.056023685408015694,0.10500548980273176,53,False
critical_infrastructure,random_policy,nash,1.3127307493159004,0.273455662457207,1.0317648810493754,1.3275420966841116,0.23135490663502847,0.9808853344299809,0.0,86.37282630199262,4.66345809825539,8.956133748843396,0.27200128158837433,0.3627734678390918,-0.007472991620840919,0.04126024802628565,0.1319323942627355,0.19234309543960246,0.348164409371012,0.020895995611966617,0.0564354892806994,0.10789581028397177,54,True
critical_infrastructure,random_policy,nash,1.3390826458526803,0.24854171662986418,1.0463880546462077,1.3520424790159118,0.203231182487684,0.9925169147670361,0.0,80.43401777845645,8.829911910358339,17.48802702046383,0.5200763985748033,0.29744786014080704,-0.00819017911766376,0.3174287556584118,0.05532558427203216,0.2348182410329426,0.28485697596786935,0.01684314211788562,0.007317635072623684,0.1456632907299379,55,False
critical_infrastructure,random_policy,nash,1.358387499953411,0.19899895622844477,1.0639455711044077,1.3764602675535142,0.14873161270249105,1.0056685848338835,0.0,86.15630422496439,6.4692069805534125,12.849536574488983,0.3854132409417007,0.32740406523780685,-0.00809340993427865,0.0823605524511907,0.04919606862266575,0.32963371004894154,0.11039975840864752,0.04464144280405632,0.06939009929888679,0.1651997124768777,56,True
critical_infrastructure,random_policy,nash,1.3400017903504722,0.25670522502076243,1.0449988290177978,1.354086666501851,0.21203747244883958,0.9915560259192434,0.0,85.13442735761924,5.632593321248363,13.741020808864405,0.4120114446071837,0.31560991362398927,-0.007992635804371151,0.11282339809996426,0.2307015333797872,0.29875142210995964,0.2627964194150749,0.031350280760478605,0.027094056728126314,0.13251962135971335,57,True
critical_infrastructure,random_policy,nash,1.3275772467349933,0.270437844062813,1.0382677020831215,1.3450267272753929,0.22723766949243338,0.9862491733013148,0.0,84.51805310215076,6.154381666419793,12.51162065066341,0.37637332858694095,0.3353271931509231,-0.007320937024622026,0.19914803544409168,0.3531985965526631,0.08645627149675165,0.02595642713261362,0.04818633588526256,0.027318728485127886,0.19154680136590924,58,False
critical_infrastructure,random_policy,nash,1.3280083956125341,0.24075275961474432,1.04616844166954,1.3449784992842042,0.1950184697038678,0.992186562606387,0.0,83.46056288858051,6.573771437207496,15.305120494881848,0.45781308107780516,0.3081157082973972,-0.007612709012690816,0.2379193826933293,0.3600817895777244,0.17291746172509118,0.04143308876775043,0.031341406945636016,0.02468612347476325,0.17964758332199005,59,False
critical_infrastructure,random_policy,nash,1.3390421645632633,0.1991856444263654,1.0578564507838224,1.3569320457934273,0.1495696971658628,1.0006604591402959,0.0,81.20748774295218,9.03812077896415,17.062049057762678,0.5082974749377055,0.30332625783765355,-0.007919026696971171,0.34605709340582125,0.3008605460411995,0.1150719941061523,0.021190734288860064,0.026602092353899088,0.03863033297928568,0.10994591330034406,60,False
critical_infrastructure,random_policy,nash,1.3639280001659935,0.2000892931070326,1.0650938638912932,1.3791919452402297,0.1497756236894366,1.0066835747669214,0.0,82.44813527034452,8.790006238045278,16.407287528210173,0.48998245148045794,0.29673325310290183,-0.008488711904081792,0.23252409600363277,0.3643150660776476,0.2407263489935576,0.208934623710986,0.03691001074811247,0.04466341316558299,0.15206548125447383,61,True
critical_infrastructure,random_policy,nash,1.298404825061097,0.2987391421641653,1.0171696197708378,1.312598494954218,0.2590407367600564,0.9689067615980749,0.0,85.80582333993699,3.757255603595803,11.161118202188987,0.3380026674600488,0.3421409925123066,-0.007252355370587327,0.10863634266475763,0.3981812982445836,0.14110531686915104,0.23966707681970337,0.01585868833107884,0.017565126525472353,0.17751570098994013,62,False
critical_infrastructure,random_policy,nash,1.3770251829401967,0.17950525661703987,1.071963335412346,1.3933029688916874,0.12709993828182292,1.011586624976942,0.0,82.4998757720719,9.346196802161067,16.79171594413787,0.5005699230975091,0.2928599614880797,-0.008637619663507984,0.2247152939734194,0.20032752615575716,0.309230538083158,0.15540672056365254,0.046908331536043145,0.05515170177070506,0.0775617379152786,63,True
critical_infrastructure,random_policy,nash,1.3723485970049871,0.2119842686067085,1.0656246281508432,1.386934897392392,0.1624366380411441,1.0075023730847894,0.0,83.42827206097124,8.972814165538715,13.887776694467771,0.416126501009603,0.3240322944599381,-0.008569886831545748,0.2045276227861964,0.28223959063326376,0.16671928393573976,0.3108092762913308,0.04742733500586702,0.05562072788191224,0.08546152891526992,64,True
critical_infrastructure,random_policy,nash,1.3129521175588912,0.30369635767264885,1.0204043579388808,1.328266033325137,0.2639048116744482,0.9716714098242947,0.0,86.61227410524633,3.695943505671427,10.39065443282593,0.3142443937895678,0.341836195194958,-0.007211758614334374,0.006791671027935348,0.15065734524940183,0.2976046163512229,0.16839734371996312,0.04028705836579561,0.02316430697502958,0.09824280618524503,65,True
critical_infrastructure,random_policy,nash,1.3130988462669941,0.25308816794603006,1.038925805764403,1.331027633182074,0.20910898395080646,0.9864964621131359,0.0,85.68089574652518,5.693736596693713,8.891088283551555,0.2725666764057293,0.36537447363463704,-0.0072166957283802124,0.11588082151855435,0.2959207194401067,0.050070079889680555,0.1638658837045455,0.03152629226380252,0.069748998615924,0.20513596846731436,66,False
critical_infrastructure,random_policy,nash,1.2907330277473574,0.3450354468310569,0.9910718598427,1.3061942731955365,0.309821233737477,0.9468269454185232,0.0,85.26516628186393,4.467662568459966,6.757160480356168,0.20628266348719027,0.3552160734490008,-0.006625883162013985,0.02495806491932182,0.23102156242994468,0.1138506516923387,0.2284489465991416,0.04909058127895696,0.034505441528088626,0.13648692850478916,67,False
critical_infrastructure,random_policy,nash,1.3349289410422347,0.2193483189062155,1.0533187094964536,1.353209144710134,0.17157224473025373,0.9975470550055994,0.0,85.25742406976467,5.96685067739039,13.75864791836009,0.4125661676461344,0.3191117979381134,-0.007674500958293307,0.1542602700961621,0.2707438154723007,0.23290599912013824,0.038635888476328234,0.03430593432765629,0.048608868056765814,0.15401499634082436,68,True
critical_infrastructure,random_policy,nash,1.3277410699913628,0.29060948376267565,1.029756752118963,1.3413076917282205,0.24921757720704862,0.9793647399249783,0.0,85.09551056323073,4.950238889974557,13.216635068228333,0.3970547839889781,0.3237473336163438,-0.007702519707963873,0.12106054519776586,0.33254320973557405,0.23934742871963394,0.24542354715955228,0.032650199159753604,0.008923911308017002,0.11376243714283461,69,False
