scenario,policy,mode,final_G,final_H,final_D,avg_G_tail,avg_H_tail,avg_D_tail,avg_free_riding_tail,avg_welfare_tail,avg_policy_cost_tail,avg_Q_tail,avg_effort_tail,avg_effort_gini_tail,stability_tail,subsidy,penalty,reputation,matching,budget,backlog_reduction,threshold,policy_id,is_pareto
critical_infrastructure,random_policy,nash,1.255523547298459,0.3310338342555873,0.9862312272060878,1.2704408333375383,0.29570679304999775,0.9427522255877868,0.0,85.87032992231562,2.661682845740704,7.736030308733062,0.23542989650841406,0.37299296321189507,-0.006440958460345841,0.05655117498508498,0.13313082056922348,0.12310733446160407,0.2424539226753399,0.009827204296261216,0.027152866413937795,0.11078214306440136,16,False
critical_infrastructure,random_policy,nash,1.284161785105446,0.2949266828529448,1.0151298466270886,1.3008123470654294,0.2551798319722414,0.9672029098322916,0.0,85.02110718425178,3.7756296986619766,12.829101931195261,0.3847276665245236,0.3363885292666565,-0.006798447042321909,0.17316114702379914,0.08804129607775374,0.18727319961192113,0.016725349964176156,0.021785829940354523,0.005021347398701729,0.20538231925416983,17,False
critical_infrastructure,random_policy,nash,1.3718932603040408,0.15741169672347868,1.0727237874379112,1.386451892506634,0.1037572686443648,1.0114298160792397,0.0,80.59077574997352,10.95242792572948,17.48657801976204,0.5213951058682708,0.29565912804454364,-0.008931219104035604,0.30107128802042354,0.38436352488797465,0.1842492138017466,0.3043062791729983,0.02435198105547916,0.06251478081993031,0.11466885350754184,18,False
critical_infrastructure,random_policy,nash,1.3284627847470583,0.24784514862317636,1.0434098529583533,1.3419929436075142,0.20283206213587934,0.9900383669260077,0.0,83.0480284063079,6.6206352829043364,15.895604276288648,0.4738393576860861,0.307280451983868,-0.008012208215525202,0.22890029158775552,0.023750242536601542,0.2828608879009939,0.27182984888887074,0.010238548912185015,0.016357167126227153,0.12987218226316571,19,False
critical_infrastructure,random_policy,nash,1.2888212050802885,0.33089905876259407,0.9987262947341277,1.305685870713011,0.29464827980214336,0.9533824125308592,0.05714285714285714,84.97885716815297,5.040187919441125,6.278116961277892,0.19085675993469423,0.37650395801514774,-0.006485984052020111,0.04025943729592535,0.07940377539053985,0.10433885381931104,0.19364790920081154,0.049916419627564136,0.05072517002128804,0.10973353220904111,20,False
critical_infrastructure,random_policy,nash,1.3643238351767568,0.20996388273537284,1.0633701397611859,1.3785245716213004,0.16052348589289436,1.0055838770671723,0.0,81.70775230787129,10.002971815583106,15.116503732861716,0.45135217299099584,0.3215296909367972,-0.00855240333464874,0.3027429419738298,0.19111369805547018,0.09699109262627917,0.31307748221950055,0.035552261069146225,0.047345076807788676,0.16190354023075687,21,False
critical_infrastructure,random_policy,nash,1.292395905343414,0.3221856636220741,1.0038952648172463,1.3077728254079224,0.28483278036427756,0.9577389897297641,0.02857142857142857,86.08248352398704,3.8688077923595983,7.823607750246214,0.2367741585801041,0.3618244198451791,-0.006838844399421229,0.005378886306577218,0.037498313989169765,0.2133039500459597,0.23549157837930815,0.035653877677737214,0.03606569397854723,0.0897897919011891,22,False
critical_infrastructure,random_policy,nash,1.3509255312222406,0.17986929302261018,1.0639941060077864,1.3690620349792835,0.1283817116660758,1.005022609716304,0.0,85.22867980427503,6.864031502573954,14.172251611886637,0.4251747301454384,0.3167101835295774,-0.00814193470272126,0.1536711193316855,0.3866329852136202,0.22978679157436793,0.09742061383766337,0.030366491691443342,0.06926932972602758,0.10244410659611296,23,True
critical_infrastructure,random_policy,nash,1.3034723672397872,0.2696381758773929,1.0296150492976701,1.3176109514117977,0.22728480858321196,0.979002071014446,0.0,86.19141499240922,3.6921602844066275,12.171463099764058,0.36659173447447946,0.33466255095555064,-0.007520488312350665,0.09291787846765116,0.2580136828419569,0.2330701184995579,0.28131633968640785,0.002949903785859426,0.027619762743588083,0.16347515204928964,24,True
critical_infrastructure,random_policy,nash,1.3245285263329212,0.2323800831420113,1.0462369640238467,1.338526557024645,0.18617390331399952,0.9920425296131676,0.0,80.55890690557084,8.440135450035616,17.517395207389406,0.5213593006876075,0.3003008344014499,-0.008020892829721182,0.3437356416530675,0.19628259315354632,0.15718846320299565,0.2250415622016759,0.002082219657429246,0.015241343054817884,0.1778274206114468,25,False
critical_infrastructure,random_policy,nash,1.3269528480296007,0.27546819362627073,1.0350829808688107,1.3406666131472753,0.23285276682500117,0.9836404573549296,0.0,85.33614679996701,5.171658543971335,12.53673624771352,0.3765000645048081,0.3348474118206347,-0.007775750270074183,0.12282677594949516,0.1190159154871635,0.23769093472646213,0.2916257026204689,0.02516566292152469,0.023535883573761556,0.18030335845768847,26,False
critical_infrastructure,random_policy,nash,1.3273410202606588,0.2260753451622959,1.048486797466407,1.3413314997078243,0.17923847468607945,0.9937415231017765,0.0,81.19719679092222,7.876671451366124,17.756098452110173,0.5281287497065286,0.2939009772051876,-0.008095632914566608,0.2973396551696691,0.06311679555071939,0.27306271625362794,0.2338663545843482,0.0016427775157222269,0.01780459871766735,0.21037239385790796,27,True
critical_infrastructure,random_policy,nash,1.2928175618419695,0.29864295427526744,1.0151276939779235,1.3064211909144587,0.25920564529649903,0.9671880685342391,0.0,87.05022490198427,2.6844778306472046,9.93755852782876,0.3012775481311662,0.3467135588306832,-0.007271723112459549,0.0009417579774346206,0.17261941704997016,0.2793617338397982,0.3463329807289294,0.005353536941041576,0.028342861351240378,0.05365037722115903,28,True
critical_infrastructure,random_policy,nash,1.3391471157900905,0.23253422533761806,1.0514445502447956,1.3555009007895178,0.18572925318279493,0.9963558143230229,0.0,83.7733407856072,6.355054652271576,16.286854973887834,0.48592346022262256,0.2951283477684869,-0.007868135423111183,0.186951575845528,0.1326498902688103,0.3463427978366105,0.0744130115491982,0.03361615138360897,0.024328955817941828,0.20133080775101714,29,True
critical_infrastructure,random_policy,nash,1.3478110310776832,0.26902508808445685,1.0434387022854856,1.3606662709859967,0.22516145757025416,0.9904733301853618,0.0,81.61523439241233,8.526712830638601,15.514125295278106,0.4632750170918583,0.31597750509434325,-0.008149421398256418,0.2889389130303945,0.2662853564887551,0.12292963961856967,0.29699479918296173,0.03602034078242578,0.008148944204512952,0.08459012386890244,30,False
critical_infrastructure,random_policy,nash,1.3248628912038063,0.28627491355203283,1.0308168231716899,1.33903386925609,0.24470729200363045,0.9802298186531847,0.0,85.61534393477058,5.22860385873145,10.784462480886798,0.32422170139795903,0.36232240325274145,-0.007610356921071371,0.10813723084105616,0.02524278854721289,0.19502186530311566,0.28866746182606,0.03302073222198173,0.03159743799943364,0.05409810009142309,31,False
critical_infrastructure,random_policy,nash,1.3065038824401354,0.2762176632467536,1.0290725052769463,1.3221994755272726,0.23420343214906558,0.9786662601462166,0.0,82.6956292481472,6.4724033689186875,14.34830447339928,0.42993826295303084,0.3266496041767282,-0.007298138667240356,0.31034505815113467,0.386381693054975,0.00431999720229485,0.07807662296931084,0.022384270601618884,0.007701704226770211,0.20139371908028048,32,False
critical_infrastructure,random_policy,nash,1.280466755743169,0.31913506665612595,1.0019975120148623,1.2971610524197699,0.2814331632015951,0.9561434123124759,0.0,86.36352762407904,2.3498498482048866,11.400107950680654,0.34511230207815735,0.33275563855321094,-0.00659233439923701,0.04407486752463973,0.3159551745678694,0.25595322033841855,0.007925035340770248,0.032684538563001526,0.0005180084705615174,0.16814920734523098,33,True
critical_infrastructure,random_policy,nash,1.3201728626233915,0.26204641228997777,1.037136701594081,1.3343002149253387,0.21847998349110717,0.9851221680946878,0.0,81.81136796311696,7.483614419960311,15.702283580934544,0.4682839994768785,0.3177245807811995,-0.007748986636296917,0.3231760616499106,0.1693806019157177,0.09946380589941621,0.1922533206325016,0.014686927066382428,0.008364660094179233,0.1591817007942228,34,False
critical_infrastructure,random_policy,nash,1.2759596395691004,0.2623989845441826,1.0242017306634712,1.2931094701673422,0.2202430867068521,0.9744034455014849,0.0,83.6723028991897,5.0222908493405765,13.655306669650685,0.4081462782395354,0.3428454558226154,-0.00688057377100848,0.2912797135494327,0.060784817580565954,0.06690750315965287,0.029096953872409174,0.0010058739214067302,0.01797323173901172,0.11983884212334982,35,False
critical_infrastructure,random_policy,nash,1.3243700474543005,0.266786649648308,1.0380059845800498,1.3407340645804922,0.22345661189139882,0.9859652593360839,0.0,86.10391997323455,4.6986178633071685,11.719440689033187,0.3544090385184626,0.3350420515783009,-0.0074551430432982235,0.07283041962834465,0.3640584167351272,0.22410803132251417,0.12711917737965553,0.03764957700902079,0.0355571503729237,0.1520089554407878,36,True
critical_infrastructure,random_policy,nash,1.3183207620348274,0.22547893083151463,1.0466689306025698,1.3352798923798255,0.17889487014572844,0.992235533117633,0.0,84.8535526197121,6.282276292636416,12.15852151337683,0.36465380529058145,0.3570076067317606,-0.00761857548013567,0.21957227198116533,0.026712297560894438,0.10344349341200357,0.15623722701499854,0.01564675412279907,0.055582998758652004,0.2068130439639812,37,False
critical_infrastructure,random_policy,nash,1.360406855874034,0.1940503624537808,1.0648811657554782,1.3753554031173465,0.1434331093825306,1.006317485218175,0.0,83.2357016733349,9.009572834357039,14.071557178943266,0.42047231440868016,0.33117359868006657,-0.008531016966576155,0.24981965091883734,0.04000909533859809,0.15224239842551135,0.31000309045058777,0.028854837082515267,0.06313474247220682,0.1976074417268866,38,True
critical_infrastructure,random_policy,nash,1.3184648736207545,0.23617931394809466,1.0437502834281385,1.3333295174680393,0.1905166453264725,0.9900841860278378,0.0,85.70298385028826,4.693938221376044,13.550019042493231,0.40670802717370746,0.32138022993506493,-0.007815596838198186,0.1186031657323334,0.30022984239006845,0.2633470406269255,0.24772172801831133,0.00567190776144616,0.038411736135010185,0.08225046803001827,39,True
critical_infrastructure,random_policy,nash,1.3232304534708466,0.2719550991498681,1.036816888585483,1.3412735489411274,0.22921457714991678,0.9851007433960981,0.0,86.39018645375594,5.1249575098215185,8.950583243515794,0.27174049666009953,0.35468867456196473,-0.0071652455970222795,0.012441589516611966,0.15999134113357838,0.22826319362329073,0.11257583035313058,0.049243347252688446,0.05892344342281715,0.09390571718026572,40,True
critical_infrastructure,random_policy,nash,1.351488293462167,0.17981826121653557,1.064118183365259,1.3695750645198181,0.1282583124165867,1.0051160241582187,0.0,81.55126490448994,9.01933777759772,17.765637248302543,0.5293421668724629,0.292956658166433,-0.008157799679798683,0.30221315694449874,0.3334705840259527,0.2086587346694373,0.0220916043804708,0.030516843768854874,0.046489421146794406,0.152129402971853,41,True
critical_infrastructure,random_policy,nash,1.1913298928828622,0.337231900408721,0.963366801937521,1.2098251513581526,0.3042717558636656,0.9234294212174949,0.05714285714285714,84.73125030599935,1.6419240108441888,7.13013234703529,0.21738753687621398,0.3825469727312838,-0.005140742517639074,0.06369872391555323,0.141619004442048,0.09115935751768792,0.011713539922385613,0.004265006996927063,0.02471653777223537,0.05480326952347766,42,True
critical_infrastructure,random_policy,nash,1.386352235435807,0.15946820204731732,1.0770304457885402,1.401581480604729,0.10541111864064501,1.0150204262553277,0.0,80.38759900811763,12.064495081890815,16.72457316254745,0.49797603763031556,0.308109833602911,-0.008981262802228607,0.3316167534337723,0.1449477354197423,0.1465565915994187,0.26083742288920647,0.04488563122636302,0.0675382355284558,0.06723438555485031,43,True
critical_infrastructure,random_policy,nash,1.2263056603343216,0.32595667560818686,0.9807845944519286,1.2445318467877384,0.2909879638674733,0.938225688354335,0.05714285714285714,85.44112520291318,2.350611049191179,7.186527152322487,0.2175472164114809,0.36824193532743926,-0.005667412109036346,0.019138844467249963,0.02418657429257225,0.17082359029807018,0.05744102602047967,0.015069095359655582,0.03495231051616876,0.1662524173407366,44,False
critical_infrastructure,random_policy,nash,1.297383969039117,0.2932883364635935,1.0185415883323303,1.3106611374326005,0.25316096197877513,0.9699896328035298,0.0,86.00804438107681,3.330159270946723,12.281963863051258,0.36872660831754567,0.34106511668845263,-0.0074121376626178626,0.10409080267581267,0.03114920124459184,0.26769644028027023,0.2961804450756987,0.002281266583579389,0.011257461169819318,0.17060659193786845,45,True
critical_infrastructure,random_policy,nash,1.2942970439774864,0.2404602354178526,1.0362552956696682,1.3132257807499548,0.19585898404668653,0.9839747922226205,0.0,86.15775740553975,4.154104279982816,11.662959685223,0.35098130677795875,0.3516340009830359,-0.007000564919935615,0.11797097939205393,0.12718425549906673,0.20101480626219165,0.02421375575286979,0.015868645340914367,0.04866799256412696,0.0812861486120175,46,True
critical_infrastructure,random_policy,nash,1.3706911534499457,0.2012933055365361,1.0669728097447342,1.38598101577327,0.15078488198947157,1.0082609844637136,0.0,78.27348570093112,11.132050550374132,20.345287232436874,0.6057927442509772,0.2659245156671053,-0.008548663647030108,0.3282979520442999,0.261366724193622,0.3482254445749404,0.12558431997503178,0.0445194555763233,0.022782528399548106,0.18605902540601232,47,True
critical_infrastructure,random_policy,nash,1.315405540573689,0.26401748968504524,1.037387782795971,1.3355519750387699,0.22086015981853774,0.9854516480933131,0.0,86.31292902210647,5.1433309463468015,8.452634667106544,0.25843483738147943,0.3613588594537521,-0.0068587156146176775,0.007968261423122663,0.37792766632877206,0.1787136532140471,0.031183744656361558,0.049777032868971144,0.06860629678176079,0.06348580144553347,48,True
critical_infrastructure,random_policy,nash,1.3226535208723749,0.31744448651224233,1.0159031944329076,1.336185049737545,0.27848831343216723,0.9678412248448489,0.0,85.78727750785205,4.1747705845439675,11.864383541813256,0.35791202065457417,0.33854055059907007,-0.0074770600575565505,0.0702983667667203,0.2851415738613818,0.24973876362597186,0.22739391657489544,0.042105727425454535,0.0017649485625065677,0.06956109700235727,49,True
critical_infrastructure,random_policy,nash,1.3759600265477112,0.18370237145386847,1.0711015799516355,1.3912942039749299,0.13168378385780358,1.0110562009798567,0.0,83.21795571253283,9.017253256808992,15.72444479979108,0.46900235795092343,0.3053585343075589,-0.008712976454256866,0.1930940253891428,0.01353127328581385,0.3310264082905832,0.24721275319828656,0.04320087057101906,0.05937366800964561,0.16986642903699348,50,True
critical_infrastructure,random_policy,nash,1.3490183684673978,0.23337788455156988,1.0545191668986855,1.3658581412931439,0.18630824227415216,0.9989227357124696,0.0,83.43955999253424,7.7233607905321255,14.701389539732432,0.4388539883518445,0.323070400673256,-0.00790020989310608,0.23947988785783086,0.02044052602326554,0.20448228844350647,0.0771547836976298,0.04561879663418716,0.03528446959787623,0.1388005038946697,51,False
critical_infrastructure,random_policy,nash,1.3333048783114965,0.2297336442383489,1.0504371362806195,1.3504830748273853,0.182920560443182,0.9954523243412348,0.0,86.19370820552928,4.767130521772163,13.803170147082936,0.41439620891519013,0.3101723985223118,-0.007719461567628899,0.07437697711847101,0.29817459263826535,0.33931524092630494,0.08514461592441516,0.0319554250027768,0.04206750310169634,0.17616623255624986,52,True
critical_infrastructure,random_policy,nash,1.2788016237160635,0.2860407495812295,1.0185659276623382,1.2988945849516247,0.2459296785616154,0.9700906130975755,0.0,85.70932789974475,4.356583331770677,8.056174666223857,0.24532011228171913,0.37271654746329974,-0.006293172206101844,0.05856556661448832,0.14761820450576285,0.13229895923475293,0.006887926534715632,0.03624782678820242,0.056023685408015694,0.10500548980273176,53,False
critical_infrastructure,random_policy,nash,1.3129647581496946,0.27312539115969425,1.0319530476117003,1.3277737019773588,0.2309871748317676,0.9810378216838953,0.0,86.37651291697262,4.667392185517899,8.977188074460692,0.2726752771847192,0.3629745043551203,-0.007478318232978454,0.04126024802628565,0.1319323942627355,0.19234309543960246,0.348164409371012,0.020895995611966617,0.0564354892806994,0.10789581028397177,54,True
critical_infrastructure,random_policy,nash,1.3395896106992886,0.24752239892621686,1.046814909864298,1.3525477499872864,0.20210413951014145,0.992848831190843,0.0,80.36857892256397,8.879629033105807,17.60152765812011,0.5234620072491016,0.2982737572319912,-0.008202846049338686,0.3174287556584118,0.05532558427203216,0.2348182410329426,0.28485697596786935,0.01684314211788562,0.007317635072623684,0.1456632907299379,55,False
critical_infrastructure,random_policy,nash,1.3587490649868343,0.1983180019945034,1.064154042538399,1.3768153470692945,0.1479785444906076,1.0058169726122612,0.0,86.15422051151731,6.476739615455079,12.903489148194113,0.3871275656858042,0.3284632802082995,-0.008103158234039731,0.0823605524511907,0.04919606862266575,0.32963371004894154,0.11039975840864752,0.04464144280405632,0.06939009929888679,0.1651997124768777,56,True
critical_infrastructure,random_policy,nash,1.340366889536542,0.25602385225769064,1.0452821123062006,1.3544452442502433,0.2112961191153349,0.9917760775939172,0.0,85.12329910801866,5.646319741531515,13.80056152989526,0.41389090008182944,0.316575968811707,-0.00800162598799084,0.11282339809996426,0.2307015333797872,0.29875142210995964,0.2627964194150749,0.031350280760478605,0.027094056728126314,0.13251962135971335,57,True
critical_infrastructure,random_policy,nash,1.3281137280404647,0.26962834284926607,1.0386804587573912,1.3455765869693295,0.22631000297451892,0.9865769008134107,0.0,84.51194468515871,6.170278100019282,12.580910487555963,0.37854179267364557,0.33695370203780384,-0.007333892418244503,0.19914803544409168,0.3531985965526631,0.08645627149675165,0.02595642713261362,0.04818633588526256,0.027318728485127886,0.19154680136590924,58,False
critical_infrastructure,random_policy,nash,1.3285167093361174,0.23991677063195962,1.0465395885099114,1.3454839701037713,0.1940894354655121,0.9924753427405116,0.0,83.43630307156258,6.596671695281334,15.388383746642594,0.4603845114474099,0.30928875601518946,-0.007624892064923006,0.2379193826933293,0.3600817895777244,0.17291746172509118,0.04143308876775043,0.031341406945636016,0.02468612347476325,0.17964758332199005,59,False
critical_infrastructure,random_policy,nash,1.339728984227991,0.1979441359275361,1.0582460592039442,1.3576112520434902,0.14819702742696755,1.0009394537952074,0.0,81.14462503634958,9.086298531743259,17.190763122938787,0.5121783026054867,0.303996396294529,-0.007936564504904708,0.34605709340582125,0.3008605460411995,0.1150719941061523,0.021190734288860064,0.026602092353899088,0.03863033297928568,0.10994591330034406,60,False
critical_infrastructure,random_policy,nash,1.3643227316142332,0.19922210969285065,1.0653504623668026,1.379581943887575,0.14881925010417496,1.0068663227235715,0.0,82.41084853386299,8.81859451861736,16.493245029581388,0.49263186918055735,0.297618581549258,-0.008499657393749388,0.23252409600363277,0.3643150660776476,0.2407263489935576,0.208934623710986,0.03691001074811247,0.04466341316558299,0.15206548125447383,61,True
critical_infrastructure,random_policy,nash,1.2987924082684104,0.2982113619528782,1.0175179638035081,1.3129859845103522,0.25844912516813573,0.96919524153203,0.0,85.8046156033442,3.767027762075005,11.203938850049594,0.3394365802799302,0.34320832092646847,-0.007260680678530501,0.10863634266475763,0.3981812982445836,0.14110531686915104,0.23966707681970337,0.01585868833107884,0.017565126525472353,0.17751570098994013,62,False
critical_infrastructure,random_policy,nash,1.3773888425873289,0.1786629256521895,1.072168275476463,1.3936571268609481,0.12618001951133934,1.0117233729534987,0.0,82.46507941736999,9.371504052031762,16.87478672139878,0.5031299952195396,0.2935335907899953,-0.008648134697769455,0.2247152939734194,0.20032752615575716,0.309230538083158,0.15540672056365254,0.046908331536043145,0.05515170177070506,0.0775617379152786,63,True
critical_infrastructure,random_policy,nash,1.3727721471269747,0.21102242344216,1.0659271567214295,1.3873542632866562,0.16137085718641966,1.0077220490583136,0.0,83.40025926303231,9.000703087165277,13.970329480598926,0.4186525228804869,0.3250667433904677,-0.008581966494112941,0.2045276227861964,0.28223959063326376,0.16671928393573976,0.3108092762913308,0.04742733500586702,0.05562072788191224,0.08546152891526992,64,True
critical_infrastructure,random_policy,nash,1.3131686693680729,0.30340491035673534,1.0206174637383578,1.3284867132972633,0.26356682882711935,0.97184923942606,0.0,86.61603481062431,3.6978999139303483,10.413993668564315,0.31503518073598513,0.34229629354141416,-0.007216599693613934,0.006791671027935348,0.15065734524940183,0.2976046163512229,0.16839734371996312,0.04028705836579561,0.02316430697502958,0.09824280618524503,65,True
critical_infrastructure,random_policy,nash,1.313453750283404,0.2526246811102207,1.039188460418187,1.3313877667814937,0.20857277194329055,0.986706827312205,0.0,85.68684912125843,5.699870014713099,8.920560257884752,0.2735727511582282,0.3668287606413596,-0.007225048718736582,0.11588082151855435,0.2959207194401067,0.050070079889680555,0.1638658837045455,0.03152629226380252,0.069748998615924,0.20513596846731436,66,False
critical_infrastructure,random_policy,nash,1.2909083745215213,0.3448356754963384,0.9912540238142701,1.3064255770496087,0.3095512460974712,0.9469829021216568,0.0,85.27313298842546,4.468955346984649,6.768458396544851,0.20662567196705803,0.3554612602075642,-0.006630517046865236,0.02495806491932182,0.23102156242994468,0.1138506516923387,0.2284489465991416,0.04909058127895696,0.034505441528088626,0.13648692850478916,67,False
critical_infrastructure,random_policy,nash,1.3353706122743734,0.21862409923905976,1.0536088978124272,1.3536697399294528,0.1707201779891953,0.9977649262286501,0.0,85.25004938105513,5.979214046358835,13.825021414909388,0.41463439994642953,0.32014694714825054,-0.007686032295466855,0.1542602700961621,0.2707438154723007,0.23290599912013824,0.038635888476328234,0.03430593432765629,0.048608868056765814,0.15401499634082436,68,True
critical_infrastructure,random_policy,nash,1.3281504203136412,0.28992606935327897,1.030146333610563,1.3417158314692506,0.2484578879033748,0.9796828705185061,0.0,85.0850137553401,4.9646523193151495,13.279047952730666,0.39901425707492655,0.3247829273757118,-0.007711948406059349,0.12106054519776586,0.33254320973557405,0.23934742871963394,0.24542354715955228,0.032650199159753604,0.008923911308017002,0.11376243714283461,69,False
